user_id,username,name,location
1402806555947511811,GotPackedAgain,S ☔,pls/sym 
311971561,HealthyEcon,heath ecan,london
1242366790010896384,bguerin9,Masshole,
2496612797,4evermaya1,시우,"Paris, France"
1413847110718423046,BestHindiTech1,Best Hindi Tech,India
28843965,HarveyPOH,Harvey Hodak,
1397740002298134534,RLNjustbecuz,Rena,Secwepemc trad’l territory
1237446921976975360,SteveMc71943765,Steve McKenzie,"Chicago, IL"
838087437515575296,mchgerkin,Mitch Guerkung,
1273655885034745858,DubaiKkaran,Alavalathi Malaru (ചാണക വിരോധി)😎🙏,"Kota Kinabalu, Sabah"
1464720770022707206,MaybeHead,MaybeHead,
79466189,JimSchutze,Jim Schutze,(East) Dallas
849943567804108800,tracymanojj,veer,he/him
589196035,103FMTrinidad,103FM Trinidad,"St. James, Port of Spain"
2675282375,amitkohli1976,Ams Kohli 🌸,London
1042562713,PaulRob_X11,Paul R,"Berlin, Germany"
15973324,JSDude1,JSDude1,
1221117286112690176,de_frotte,Lilium,France
2442222256,Loch_Ren_Monsta,Stephen Rennie,Landan!
1182528445508706307,Midwestfrankne1,Midwestfrankness,
1121479917382713344,victorm14841040,victor mendez,
1024474666172334080,AngieRizzuto,Angela Ridge,United States
183904829,wherekittyy,kitty,
967912705356070912,Missingphd,Rex,"Illinois, USA"
227125328,bluntshovels,El Gibbs,Wiradjuri land
15649433,TravelGov,Travel - State Dept,"Washington, DC, USA"
283604227,AndyVermaut,Andy Vermaut,"Diksmuide, België"
2496083460,ten_t_italia,TEN-T Italia,Italia
994196049882468353,SAnudist,Just Me,South Africa
2479088160,MarieColemanAO,Marie Coleman AO PSM,Canberra
14765253,nzherald,nzherald,New Zealand
366258436,indignati,Algoritmo Russo 🍥,Cyprus
169538164,diariARA,diariARA,Catalunya
1291040702688890881,healthpoltruth,"Matthew McBride, MPH MSHI, Health Policy Expert","Baltimore & Washington, DC"
1252235162,CrainSports,TheGARooster,"Roswell, GA"
89944271,ruthjarvistoo,Ruth Jarvis,"Gillingham, Kent, England"
994636422127726592,MazzolaiMarco,Marco Mazzolai,
1309376317645705217,Mooner97115994,Mooner,
1440988278556135425,afcj0shie,AFCJosh,
1363164680504696834,FizixLover,QuantumWabbit,
1374900999647813634,tariqnauts,Islamic Space Agency- Tariqnauts و Najmonauts,Earth - كوكب الأرض
428364367,wilabong,Wil Law,Philadelphia
1342385909854052352,GabyRiveraSol,Gaby,Ciudad de México
19140264,Komiksman,Jerald Dorado,Quezon City
1339953509836484609,MartinHeck8,Martin Heck,
1945877066,tytyr20,ty,"Salem, OR"
1422337917565997059,CuteAsDucklings,Tiny-Italian,
1396532490232344585,nkmichigan1989,Optimist Girl🍍,🇺🇸のミシガン州
5998492,PrestoVivace,Alice Marshall,"Washington, DC"
1325467207225110529,JulianStyles,Julian $tyles,
1126603285,Curtis_furness,Curtis Furness,Norwich
1188455851964502018,elerinavarro,iamericknavarro.🎄,"Hermosillo, Sonora"
1056640858936823809,SabelleTTV,Sabelle 🌿,she/her • CLE
21779437,Violetskyye,Violet Skyye,"Los Angeles, Ca."
26402830,Shnookie04,Ksugar,MA
330396750,PCDoc_Bolton,🏴󠁧󠁢󠁥󠁮󠁧󠁿 PCDoc 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Bolton
993933887268106240,ConsultingRiver,Bridgeriver Consulting,"Manhattan, NY"
3184431926,fortydelta,Richard,"Florence, MS"
2640871382,mallen_2010,mallen2010,
4891304643,Francoiszar,Francois,South Africa
1400940142806945797,WeAreOn84119207,WeAreOne,Darkness to Light
1063081347412082688,feveroar,meri crismas,AyFur
163160657,vozmichoacan,La Voz de Michoacán,"Morelia, Michoacán, México."
102247168,PreventDisblty,Optimal Performance Consultants,"Toronto, Ontario"
741992735788400640,Ma309Marie,#mmmm!,
2242357760,MlidohH,Mlamli Hoyana,"Pretoria, South Africa"
531264113,AntonioMayans,Antonio Mayans,
1700084323,MonroeTrombly,Monroe Trombly,"Columbus, OH"
1430218911610511372,nickengland78,Nick Herts 78,In your head 
48700214,archit_eer,ArchitEER,SC
1270661277069828099,TheBigFootie,Jack Foote,
202951147,DianaJManwaring,Diana Manwaring 🇺🇸 🇬🇧 🇨🇦,I don't know where I belong 
2880037377,berghain_B,tooBit2Fail 🐝 🧱⛓🆖🆙,"München, Bayern"
1308446809107369991,NorthCountryBo4,North Country Boy #FBPA #FBPR 🇬🇧🇩🇰🇪🇺🇫🇷,Citizen of the world
1324352828413018112,rno_seniat,Seniat_RNO,Lecherias
2305181856,newsafricanow,Newsafricanow,Africa
1388527425001189376,mcutimes,MCU Times,USA
1377832127610286083,Jdhath,Jeff H,SoCal
17829133,Lidsville,Lindsay Brown,Vancouver 
67268971,juanavalenciano,Juana Valenciano,Pinto. Madrid
1227016605605015557,LarissaaJS,Larissa,"Belo Horizonte, Brasil"
1328067039366410240,zeroxclock,hosia ⚔️ HOSHI REPLIED,she/her | multi
1317986711775883265,memoryman2020,CIGMArtyr,
57973479,brendanherr,Brendan Herr,"Providence, RI"
1462433623584481283,MagaliGuillouet,Guillouet Magali,
2525820541,dovesandletters,Doves,"Paris, France"
1006242957979242496,KamiLackowski,Kamil,
1302624309291233287,ghocs_,dannii, she / her | 🏴󠁧󠁢󠁳󠁣󠁴󠁿 
1253008425333784576,NorwayCrusader,Ian M,N/A
1432367696092581888,GrannysPaddle,GrannysPaddle,
1126216520483377157,CodeM369,CodeM,
1230845281748574210,RSapienza76,FGR76 🔴,"Liverpool, England"
45713609,zeljkobil,zeljko bilandzic,"Saskatoon, SK,Canada"
753034902308696065,Nacion321,Nación321,México
34911709,Bikingbird,Wanda Hall,"Cheshire, UK"
801320054,Jim48692822,Jim Lesco Brandon ☆☆☆,
1446824692778668034,Edwin06734246,Edwin,
340256165,Onclesaules,Lemistique,
1367531704039178243,MikeCrypt_O,M!k€¥,"La Haya, Holanda"
1233423778895585281,CircletofGold,Robert Bruce,
1051528525298237441,yuzdeyuzbusra,AYNEN BÜŞRA,
425476788,joseramonrussia,jose ramon russian,Ciudad Bolivar
1298287545202233348,SLN_Magazine,Sbircia la Notizia Magazine,
384915587,_AliceCarter_,Alice Carter,Lincoln
63638192,HCompany,Shahz News,Great Pakistan
1325556741090779138,UTDJames8,⚡️🇩🇪,OT
2345199643,Leftistpenguin,Chris,
65073830,NYCHealthSystem,NYC Health + Hospitals,"New York, NY"
1227999980654407680,STEMthebleeding,STEMtheBleeding,
333842790,BalchBingham,Balch & Bingham,
115466478,westhawaiitoday,West Hawaii Today,"Kailua-Kona, Hawaii"
838228245845839874,ky_standard,News,"Bardstown, KY"
17786514,KathyFenton,KathyFenton,
1239965896191303681,mwillow9,mwillow,
52665675,SingJai,Kin Au,Seattle WA
176456549,rlangere,Ron Langere,"Tarpon Springs, FL"
907102475949309952,RedeBcn,Rede Bcn,São Paulo
4059695355,MarinMuamira,Connor Zimmerman,
42682647,camarario,Câmara Municipal Rio,"Praça Floriano, s/n°- Centro"
1281912515052679169,evolutionorbust,Rachel Weiss,"Louisville, KY"
1458876434622070788,JasonWi77775601,Jason Wilkins,
2191235485,politica_errada,politica_errada,"Florida, USA"
441155712,empatiadepobres,Sueño con vivir algún día.,"Galicia, España"
1321540700866023427,AnnaVic88472217,Anna Victoria #KBF,
1732556588,Angels_ASC_ADHD,Angels Support,"Letchworth, England"
69742812,sonnycharette,Sonny,
1311131894512312321,davis_fountain,Chrissy Davis Fountain,"Morganton, Ga"
23262531,hnbrown4885,HNB,
1318009659974799360,_romiimor_,Maruchan Feliz:),
1279156503958740992,ConnorSmith5432,Connor🏳️‍🌈,
1312742251316076545,ahoradaresenha,Carola 📖 O presente do meu grande amor,
1401919812843053062,SlabWilliam,william slab,
716905889,buddy_dek,BuddyDek,"New York, N.Y."
1193326493243494411,wosniie,Wos Kennedy 💋 She/Them,Leons Bedroom
710120017963163648,CaldaroneCeres,Ceres,
72313842,NYCOSH,NYCOSH,New York
2559338854,joseenriquepa,Kike Paray,Murcia
1049668479119499264,StabellBenn,Christine Stabell Benn,"Copenhague, Dinamarca"
1099991721348423680,yungharge,yunharge,6ix
1265997992395505665,Mooiwnl,Moo,"Pennsylvania, USA"
1381911516400746497,UwuNark,uwu_nark,
2361760201,ledzep125,Bluesrules #BLM-Double Vaxed,"Peterborough, Ontario Canada"
124609700,vikramtwt,Republicans are destroying America 😪,"California, USA"
631017621,DiTimur,Indonesia Timur,Ambon
1405290767015288837,LibertarianLun1,LibertarianLunatic,
1270292354390466561,Knowled79420294,KnowledgePower,local
1109900948804116480,balda_jo,Jo Balda,Aix/Marseille/ L'Estaque 
773485929969414148,sarang143u,Sarang Pokhare,"Hyderabad, India"
1257347377012322305,HitchensRonald,ronald hitchens,
429365776,A_Mandice,A.Mandice,Torino
775482843191398401,SamSanderson123,Samantha Sanderson,
1398025799090028559,jbhodj,jbhodj,
982840880917893121,gottgaga,kaz 3,any prns
517057943,DanHellPepper,The Dickens Out of You,"Kalamazoo, MI"
902971478714589184,golestvcom,GolesTV.com,"Murcia, España"
47086949,jlitwinetz,Today's News,
1174823267791753218,lianna_conda,Lianna_Conda,"Beantown, USA! "
2208989557,airesrebelion,Pedro ™️,"Christchurch City, New Zealand"
1232478776782737410,Kazzie2Y5,THEE Kaz 🐝,Tocobaga Ancestral Lands
3449126847,shelly_jean13,Shelly_Jean 🎶😎🌺🐶,
141378377,KPMemberService,Kaiser Permanente,Estados Unidos
1428021070519488522,FulhamThomas_,Marco Silva's tricky whites enjoyer,
3358730211,RicBorrie,Richard Borrie 🇪🇺 🏴󠁧󠁢󠁥󠁮󠁧󠁿,
853724022,dympnamarie,Dympna,
110191990,Sammael4ever,Samma #WearAMask 🌳🇨🇱,"Santiago, Chile."
47091791,alcileneblog,Alcilene Cavalcante,Macapá-Amapá
1443675696472154112,JohnPapasIdeas,John Papas,
418794490,mr_mainagioia,#ƒяⓐ  🍂🍁,
1404466082719670272,lmaatwt,G_o_a_F_e_t_z,Berlin
1263619586961936389,Lawebdelasalud1,La web de la salud,Ciudad de Panamá
2451630194,lasiciliait,La Sicilia,Sicilia
1417182203436544002,BanginTweets_,Bangin’ Tweets 💥🤯😂,
1380148370489098240,GreenwoodXl,ً,
1413200023349772288,BraddersMT10,Woke Off 🇬🇧,South coast England
2185922433,yayjota,ex gastronomia por amor,"Goiás, Brasil"
27528631,damianchristie,Damian Christie,Auckland
3534547697,azoreansunshine,☀️,Açores
274247895,MamaSitaa__,♋♉♐,Humboldt County 
1067955314,ltvzinas,LTV Ziņu dienests,
1453843909067649030,TomButyrady,Tom Butyrady,
3818143936,kirstentip17,Kirsten Tipping,
3268963694,rmchavin,Ronald M. Chavin,"Honolulu, HI"
68797503,AlvaroRHoces,Alvaro,
2956693744,BrazilSFE,Brazil SFE,"Sao Paulo, Brasil"
1300131881376190464,polipoly5,polipoly,
1110979319247978496,moihimself,Moi,818
1260389127587074052,Moreheartt,⭐,🇿🇦🌎🇺🇲
928281093375004673,jjbythelake,forgiveness really helps.,"Dallas, TX"
4851237964,KobitowiczAnna,Anna Maja K,"Varsovia, Polonia"
1453468515126685703,wildlifeconf2,UK Wildlife Crime Conference,
1280580003114057729,TheGrowler3,The Growler,
1268552756874416134,DDastardly4,DDastardly,
1731838765,1RadioNews,1RadioNews.com,Everywhere
552937127,TelevisaSON,Televisa Sonora,"Hermosillo, Sonora"
902871103080718336,apuntnoticies,À Punt NTC,Comunitat Valenciana
1458488113232232450,Embelle13,BlinkCheers,
2337114534,FuturesGate,Future's Gate,
1287081589625757702,PhilRaynolds,Phil Raynolds,Lake District
1023492210476703744,Paul73539175,Paul,"Bridgwater, England"
1241809818,salud_yucatan,Servicios de Salud de Yucatán,Yucatán
895826960,kthisavros,"Dear V, / D-5",김태형’s art
1370893564780101634,_COTHEGR8,It's good to be GR8,
313615418,encantoflb,Fran Encanto,
346848723,Marek1951,Marek Kwiatkowski,Warsaw
1247965658769428480,AlbinoPepe,Pepe Albino TRUMP 🇺🇸🇺🇸🇺🇸,
1643123766,akbarth3great,Umair A. ,Cloud ☁️
411194431,faith_nAmerica,Charlotte,United States
113249941,emishee,Emily Sheehan,strawberry fields 
797547199928422401,InSpiteOfTrump,Vaccine Mandate Superspreader 🌊,United States
1317258692048420870,paticortes__,🦋,"Macaé, Brasil"
219411441,GREUBELINUX,GREUBE HUMAINE,Estados Unidos
302189775,drnoahross,Noah Ross,"Johannesburg, South Africa"
8935172,ydrcom,YDR online,"York, Pa."
16370927,theeveningsun,The Evening Sun,"Hanover, Pa."
1058809553721147399,BirdOwl,BirdOwl,
17630125,PokJournal,Poughkeepsie Journal,"Poughkeepsie, NY"
2976191537,diariofarma,diariofarma #yomevacuno,
1424290889682259974,DarylWe42500813,Daryl Webb,
1241036738623086593,JoshE3866,Joshua curley,Arviat Nunavut
21776645,chootchyface,Chootchy Face,"London, England"
25376730,DerangedRadio,Siglov Freudivan,"27.098506,-80.150956"
26986497,EDP24,Eastern Daily Press,"Norfolk, UK"
186155858,shemaiahonthebt,SHEMAIAH ON THE BEAT OFFICIAL 👑🥁,"San Antonio, TX"
491813392,ONealD2,Dave the middleman 🐍💚,
1031153117835001856,tekle99821369,Tekle Ayal,Etiopía
2491765248,treintayseis_36,Treintayseis,Vigo
1158423535007805441,AsuraRevenge,Adolf Freezer,"Alicante, España"
130230700,claudiacorbi,Claudia Corbisier,Rio de Janeiro
95221142,eliowa,"Eli Perencevich, MD MS🧼 😷",CID/SIN
1462758754370338826,Tommasito1,Tommy,
1308421980270538756,kimhatestrump,🐬🦋Kim🦋🐬,USA
66453619,OGlobo_Mundo,O Globo | Mundo,Brasil
1378735718,LOLJ919,Lippy,Nowhere and Everywhere 
2468188848,Crisostimo22,Benvindo,北京 
1368033834038554637,ex_spect,x,
1321437242628268033,BaliBoy96043040,Bali Boy,
17451055,Labor_Law,Employment Law News,JDSupra.com
168535902,majosemidi,Ma. Jose Midence D.,Guatemala
14583478,renehamburg,Rene Sasse 💉💉,"Neustadt, Hamburg, Germany"
1457659685314699265,JS61485,JM,MN-WI-DC-FL
1338265781868650496,StarStarAutism,Michelle Lyons-Doyle,
1459592048579907588,BlogOoz,Blog ooz,
1562072257,CareyVickie,Vickie Carey,NC Foothills 
253134156,vaiyt,Vaiyt,
47384568,revistavistazo,Revista Vistazo,"Guayaquil, Ecuador"
799339224256417792,HousingAtlanta,Atlanta Housing,"Atlanta, GA"
2295210810,EFE_ACENTRAL,EFE Centroamérica,Panamá
1420062501971054727,CancelHerbster,CancelHerbster,Totally not Missouri
1288764098,pabloOtoole,Team Halcones 🍺 💙 🐱,"Rosario, Santa Fe, Argentina"
797515644916875264,AnnikaTyckerAtt,Annika,
290491448,llastrina82,Lucía BrañaVictorero,Cartagena
965346876529688576,JeffMiles8,⛄Cat Ho-Ho-Ho Daddy ⛄🎸🎼😼🌊,Californ-i-a
64098091,davenogaki,David Nogaki,"North Brunswick, NJ"
135251333,WINYRadio,WINY Radio,"Putnam, CT"
199748916,baldeagle_66,Andre Lachat,Schweiz
3378279069,MarkQuarter,MarkQuarter,
1252546729,ZdravMedInfo,ZdravMedInfo,
253110749,newkingofmedia,Bobby From The Bronx,NYC
1923881641,Vjinxvalentine,Jinx *We are the weirdos* Valentine 🔮🐍⚡,"Warwick, RI"
1716481914,xzoelevine,זואי ♋️,
1372645186438856704,CarerraPrimo,Primo Carerra,
89566416,cowboyfornever,Tuzao,
1135630879,PortlandTalksME,Portland Talks,"Portland, Maine"
911877745965244416,Bittere_Ernst,Bittere Ernst,
798552879330115584,louceph,lou-ellen,twitch.tv/louceph
939317322,richard_of_yore,ℜ𝔦𝔠𝔥𝔞𝔯𝔡 𝔬𝔣 𝔜𝔬𝔯𝔢,The Land of Yore
308765071,Deb_Clink,Deb Clink,"Ohio, USA"
1024302783623819265,JanStrand01,Яomeo (Nu även på Parler och Gab),"Torrevieja, Spanien"
1465660041512505357,laureslytherin,Laure 💉💉,
28183093,f5online_,F5 Online,"João Pessoa, Brasil"
1157605465460809728,EdHall10907797,Ed Hall,Estados Unidos
1041359502237474816,DaveNew62700162,Hated Adored,Old Trafford
1433149160337952771,Kevin28736681,Kevin .,
1412074665481285642,loe_shirley,Shirley Loe,
111518451,paulivanes,Nóis o Povo,"São Paulo, Brasil"
1363520331252699140,w_matthewso,Robert W Matthewso,WALSALL
22285976,CarolsCloset,carolyn tackett🐊," SouthShore, Florida"
1353457941328740352,G93915455,G,
246649620,goonerN7,goonerN7 #Flux,
872966663439880193,OliAshman,Oli Ashman,"Farrington Gurney, England"
976098246882885634,krishna444_test,World Alert,"Karlsruhe, Alemania"
624071271,littlebrother5,little brother,
206088344,PaulFisch1,Paul Fisch,Atlanta
178654221,jannalao,janna.,
709434349175906305,robjohn75,Robin Dass,Matrix
382760938,renatkuc,renata kucerova,
528456110,heidi_bond,Otsego County Department of Health,
1351976597847474176,RWranglebury,Rob Wranglebury,England
344791493,NoraCheriet,Nora Cheriet,
112944623,albertarabbit,albertarabbit 🌎,Super Natural British Columbia
1447902862168690694,KarsEfc_,Kars,Goodison Park
8035672,Sitearm,Sitearm,"Katy, TX"
15986949,BuzzPatterson,Buzz Patterson,"Sacramento, CA"
984619550070067200,DrJohnHhess,John Hess,
1406024555282546690,BidenCCPASSet,kinky lumberjack,DC
1330449661400920070,SalihAV79723018,Salih AVCI,
1358941937877848064,BatchLiberal,LiberalBatch,
20152648,timrinaldo,Tom Keller,
388368752,volpios,Nicolino 🤌,"Lentini, periferia di Librino."
891266210519764992,shasha_shaelou,Richard Plantagenêt Duc de Gloucester,In Gilbert's Coffin | she/her 
1255851272269451266,luc_beattie,Lucy Beattie,"Darlington, England"
3298126056,BillinWV,Bill,
219186039,dare_nadepa,david ramos paez,
1293759753445924865,nostalgicqlow,glow ♡,• she/her 
122825865,itsweezie,Weezie Proud Resister,
1422142590049300480,PhilippeGerbie7,Philippe Gerbier,
1020340686061793281,DRAnderson7,Dave A,"Westerly, RI"
2730811109,timfisher46,Tim Fisher Photography,"England, United Kingdom"
201015826,aspals,aspals legal,London. UK
2284064775,Endoxa66,Endoxa,
1398269800107982851,Dorian2point0,Dorian,"TX, US"
1288114483055824899,runnerforpeace,Runnerforpeace,Gaia
234106003,reverberationbn,Reverberation Vinyl,"Bloomington, IL"
1126805062964187136,_kuroisora,Ju⁴⁴⁴,"Metz, France"
2438988242,OphthalmicPro,Ophthalmic Pro,"Ambler, Pa."
1457753932424433664,Garip045341441,Garip,
2814461907,dante_rosso,Dante 🔜 MFF,"Chicago, IL"
