tweet_id,lang,possibly_sensitive,created_at,text,type
1466164093023358985,ca,False,2021-11-30 21:55:34+00:00,"https://t.co/Iw4CWpXVPt Només quan ja és massa tard, te n'adones de com n'és d'important confiar en la ciència.",
1466164092738039809,en,False,2021-11-30 21:55:34+00:00,"@MarshaBlackburn Most Americans believe COVID-19 leaked from Wuhan lab, support 'reparations' for cover-up, poll finds https://t.co/Ie7dxXbzJN via @YahooNews",
1466164091983175693,en,False,2021-11-30 21:55:34+00:00,"Update: HCA's COVID-19 vaccine mandate now paused, after CMS mandate was stayed.",replied_to
1466164090313707524,en,False,2021-11-30 21:55:33+00:00,Exactly!! what we need after covid https://t.co/uWGMGoyr01,quoted
1466164089164550147,en,False,2021-11-30 21:55:33+00:00,"The Small Business Administration SBA wants small businesses to be aware of COVID related funds that are still available https://t.co/MpH1FBCV79
.
#smallbusiness #sbaloans #covidrelief #chicagobusiness #newyorkbusiness #florida #miami #atlantabusiness #losangelesbusiness #huston",
1466164088350908418,pt,False,2021-11-30 21:55:33+00:00,"é só anunciarem uma atração em um lugar que eu perco o pique de ir só de pensar na muvuca, covid oq vc fez comigo????",
1466164086572564484,en,False,2021-11-30 21:55:32+00:00,@12Xpert Argues supposed anti vaxxers don’t provide evidence and look at things too broadly with no specifics and makes a statement like this below. Talks of bias but this is stereotyping and full of bias. Awful article. Is a vaxxed 10yo at less risk then getting covid unvaxxed?  No. https://t.co/fNuPGqrhEX,replied_to
1466164085876133891,en,False,2021-11-30 21:55:32+00:00,@DanielMiessler @BretWeinstein What is the average age of mortality for Covid?,replied_to
1466164085519749125,nl,False,2021-11-30 21:55:32+00:00,"Wenen 🇦🇹, 1-12-2021

Woedende betogers tegen de doorgeslagen Oostenrijkse COVID-19 maatregelen staan voor het Ministerie van Gezondheid van Wolfgang Mückstein in Wenen waar zeer illustratief de ramen worden gesloten...

📽️ @RichardSchops

https://t.co/8I1or0AAQn",
1466164083137331212,es,False,2021-11-30 21:55:32+00:00,"@Baby_Boss_Boy @dlacalle Quién dijo que fuera una buena noticia?
Vivo en Irlanda y hoy salieron datos del paro... 6,9% incluyendo gente recibiendo ayuda Covid.
Por qué no avanzar en su dirección? No, no vaya a ser que seamos ""neoliberales""",replied_to
1466164083078668306,es,False,2021-11-30 21:55:32+00:00,"INFORME COVID-19 | 💉💪

➡️ 2 fallecidos 
➡️ 63 positivos 
➡️ 104 internados, 42 en UTI 
➡️ 63 recuperados 

#1000am 📻🎙 https://t.co/6uY8cerdPi",quoted
1466164082726297602,es,False,2021-11-30 21:55:31+00:00,A Williams le hacía pagar yo la cuota covid de todos los socios,
1466164081870651399,en,False,2021-11-30 21:55:31+00:00,@Tazy_Wak @lincolnmjay @RebelNewsOnline Meh. Less parking tickets are better than Covid.,replied_to
1466164081816215556,en,False,2021-11-30 21:55:31+00:00,"@Shrikantha5 @globeandmail 1. COVID vaccines are not multivalent
2. Typically mutations occur in an immunocompromised person who struggles to clear infection, regardless if they have any immunity and if so if from prior infection or vaccine.
3. This spreads a lot more easily among &amp; hits unvaxxed the most.",replied_to
1466164081673580547,nl,False,2021-11-30 21:55:31+00:00,"@dakota0812 @BartMesuere De vraag is dan vervolgens of je kinderen die geen symptomen hebben maar thuis mama en papa met een tussenpauze van een week zien uitvallen met Covid, gezond een maand thuis in quarantaine moet laten zitten?",replied_to
1466164081094795265,en,False,2021-11-30 21:55:31+00:00,"We are shutting down and the farm animals are panicing so we are adding all this stupid garbage covid restriction bullshit back all because one vaxxed person has the ""omicron strain?"" Fucking HORSE SHIT! Seriously!",
1466164077777068032,fr,False,2021-11-30 21:55:30+00:00,"Un médecin israélien qui a reçu ses trois doses a annoncé qu’il a été testé positif au variant #Omicron quand il est venu à une conférence au ⁦@ExCeLLondon⁩ à #Londres pendant 3 jours. Il y avait plus de 1,300 personnes.  https://t.co/1FozF1iczk",
1466164077470928904,es,False,2021-11-30 21:55:30+00:00,@linda42476366 @EsKazen @PabloFuente Por supuesto. Evitar un gasto sanitario enorme en atención a covid y un retraso de atención que ya está costando vidas este año y seguirá costando durante años,replied_to
1466164076854267907,en,False,2021-11-30 21:55:30+00:00,"@XTentaclesBro @QuannieBugatti @fattd0ll_ @ChristyK4445 @chopcheeese @C_will91 @Lj_Foster 780,000 dead Americans in less than 2 years from Covid 19 and you’re still playing like it’s a joke. 

Co worker 25 unvaccinated just got back from a week in the hospital from Covid. Another unvaxxed co worker had a blood transfusion cause of it.

Good luck I guess.",replied_to
1466164074891390979,lv,False,2021-11-30 21:55:30+00:00,Pavļuts: Covid-19 sākotnējās vakcinācijas sertifikātam varētu tikt noteikts derīguma termiņš https://t.co/tHIvFvJgjr,
1466164073641480201,en,False,2021-11-30 21:55:29+00:00,"@erin_goBark Covid inspectors entered someone’s house while they were in quarantine and hit the persons corgi in the face with a crowbar causing it to cry and run away into a corner. Then the corgi runs into a room off camera and is later seen dead, stuffed into a yellow bag with blood",replied_to
1466164072806813699,en,False,2021-11-30 21:55:29+00:00,"US Officials Say Don’t Wait, Get a Booster Shot: https://t.co/047zbf4Bfk   #COVID-19",
1466164071603093515,en,False,2021-11-30 21:55:29+00:00,@AirCanada @GTmag @BizTraveler_USA @theAPEXassoc and then this at YYZ when I came to check in today: A line of maybe 100 people being served by ONE check in attendant to do document checking. Some people were misisng their flight and i was in line for 90 minutes to check my COVID status. #shambles https://t.co/zju5Ng0ZPq,replied_to
1466164071565336576,de,False,2021-11-30 21:55:29+00:00,"@NiemaMovassat Ich bin für Impfungen, aber gegen eine allgemeine COVID-Impfpflicht. Mit Zwang können wir die Leute nicht überzeugen, da helfen persönliche Kontakte &amp; Gespräche besser, wie viele Beispiele gezeigt haben. Impfpflicht wird zu Repression führen &amp; zu Knast für Zahlungsunfähige.",replied_to
1466164070780973056,lv,False,2021-11-30 21:55:29+00:00,"Itālija iesaista armiju, lai ar Covid-19 testu programmu saglabātu atvērtas skolas https://t.co/mwOvlAEQRt",
1466164070600658951,en,False,2021-11-30 21:55:29+00:00,"I hope they got the lube.

https://t.co/zdyZqijcog",
1466164070520918016,es,False,2021-11-30 21:55:29+00:00,"@alvarosarco No tenemos que estar de acuerdo con todo (es parte de la libertad que aun tenemos), pero creo que la información va más por el otro lado. 
Te dejo un reporte actualizado. Fíjate en los gráficos en USA, Inglaterra y Chile que están al final del reporte. https://t.co/PwqVKiB275",replied_to
1466164070495756295,en,False,2021-11-30 21:55:29+00:00,"@CatRtw I already tested positive for COVID and should be good, so I am not the problem with COVID spreading, but if I very unlikely catch COVID again and spread it to some one less fortunate they should be all good because they are vaccinated☺️",replied_to
1466164068092362755,en,False,2021-11-30 21:55:28+00:00,@MasonLCapwell @wrestlingcards @Topps @PaniniAmerica @Walmart @Target WHAT PRODUCT?- I haven't seen retail wrestling cards since before covid.,replied_to
1466164068021149699,en,False,2021-11-30 21:55:28+00:00,@DerinJames1 They can't see covid.🤷😡💩,replied_to
1466164067643674628,pt,False,2021-11-30 21:55:28+00:00,"Os Estados Unidos registraram, nesta quarta-feira (1º), o primeiro caso de Covid-19 ligado à variante ômicron, que também foi confirmada em outras 24 nações. 

Fonte: g1",
1466164066624454664,en,False,2021-11-30 21:55:28+00:00,"@DearAuntCrabby Trump was hoping to infect Biden. That is why he did not want to be tested. In a perfect world Trump would be sent to jail for attempted murder. For some reason when you are president you get away with murder (covid) , fraud, and an attempted coup and still be free to run again.",replied_to
1466164066402013187,en,False,2021-11-30 21:55:28+00:00,"Federal judge blocks Biden vaccine rule for health workers in 10 states https://t.co/HAr87chM3w via @Yahoo 
health care workers must vaccinate against hepatitis, tuberculosis, etc.  what's the problem with covid?",
1466164066368380935,en,False,2021-11-30 21:55:28+00:00,"Last chance to register to ASK US Series webinar tomorrow!
Join our special guest - Dr. Aaron Orkin from the UoT to learn more about the CONSERVE Guidelines for reporting modifications due to COVID-19 &amp; other extenuating circumstances
Registration: https://t.co/Le5HfTa8TJ https://t.co/y9bRd739cR",
1466164066251116544,en,False,2021-11-30 21:55:28+00:00,"Ont. is reporting 184 new #COVID19 cases in schools today for total of 1,720 in the last 14 days. This includes  1,545 (+167) in students and 159 (+16) in staff. 763 schools have experienced outbreaks; 13 are closed. Chk your school via @TorontoStar here: https://t.co/qbH1OkGrut https://t.co/cs6GksP53V",
1466164065546510344,en,False,2021-11-30 21:55:27+00:00,"@TrevohChalobah Violet was due to undergo lumber puncture tomorrow, but has tested positive for COVID 19 aswell as battling cancer :( please like, RT and get this trending to give her the support she needs, keep fighting young girl ❤️🤗 #Violetsdream 🙏

https://t.co/m43dqSzjrz https://t.co/jODVATNB6m",
1466164064867000322,en,False,2021-11-30 21:55:27+00:00,@BarackObama Got my booster Monday. I work in a long term health care facility. We frequently have cases of COVID-19 positive tests. I do everything in my power to protect myself and my husband.,replied_to
1466164064338522123,en,False,2021-11-30 21:55:27+00:00,@WalshFreedom Wonder how many of the Trump children got Covid &amp; we don't know.,replied_to
1466164064263061508,es,False,2021-11-30 21:55:27+00:00,"@springsteen_81 Con todo el respeto pero creo que no estas hablando con verdadero conocimiento de causa, aunque el covid sea cotidiano para ti, para la ciencia es nuevo aun y no es todo tam facil como parece y a los politicos es a quienes menos les interesa todo esto, de cajon",replied_to
1466164064111976465,en,False,2021-11-30 21:55:27+00:00,COVID cases are up in Pittsburgh so Pennsylvania just extended Telehealth therapy until the end of March which means that I still can’t fully do my job but at least I’ll be able to stay active an annoying on twitter until April or until I die from the new COVID variant.,
1466164064074092546,en,False,2021-11-30 21:55:27+00:00,"U.S. confirms nation’s first case of omicron Covid variant in California…
 
Ok fine! I’m going to back my sweet home!",
1466164064028176387,und,False,2021-11-30 21:55:27+00:00,https://t.co/ajlskP8o1E,
1466164063965257738,fr,False,2021-11-30 21:55:27+00:00,"#COVID Le variant #Omicron s'étend à travers la planète. Les deux premiers cas en Amérique du Sud ont été découverts au #Brésil. Deux personnes, un homme et une femme, qui arrivaient d'#AfriqueduSud. D'autres cas suspects sont à l'étude.

#RadioPeyi #InfoPeyi https://t.co/pYZTepZU12",
1466164063487016965,en,False,2021-11-30 21:55:27+00:00,Tested negative for covid thank god. But idk what the fuck is wrong with me,
1466164061448638468,es,False,2021-11-30 21:55:26+00:00,Llegó la logística para vacunar a los de 15 a 17 años. También habrá vacunas para rezagados y segundas dosis. Aquí te explicamos ⬇️  https://t.co/Qk4OS41usO,
1466164061289295875,en,False,2021-11-30 21:55:26+00:00,@Rocket96330135 @JoeBiden how about free Internet AND healthy covid free life? I’ll take both please.,replied_to
1466164060047745033,en,False,2021-11-30 21:55:26+00:00,"COVID Shots Are the Deadliest ‘Vaccines’ in Medical History

https://t.co/ZaunSEUQZG https://t.co/3oQLJ5ZP0H",
1466164058458136581,pl,False,2021-11-30 21:55:26+00:00,@SpodLasku @PaweGrzegorczy1 na front walki z covid?,replied_to
1466164057258577921,en,False,2021-11-30 21:55:25+00:00,"maharashtra: Covid-19: Centre says Maharashtra order on international passengers in divergence with its guidelines, asks state to align – Times of India https://t.co/ByAuIqqX9k",
1466164057258475520,ar,False,2021-11-30 21:55:25+00:00,"تعلن #وزارة_الصحة عن تأكيد إصابة  21  حالة جديدة، وتسجيل  19  حالة شفاء، و لم تسجل أي حالة وفاة جديدة بـ #فيروس_كورونا_المستجدّ COVID-19 ، ليصبح إجمالي عدد الحالات  413,383  حالة https://t.co/1IkUK75ori",
1466164056910405633,en,False,2021-11-30 21:55:25+00:00,"BTW, on October 10, 2020, I correctly inferred from the publicly available evidence Trump tested positive for COVID before his debate w/ @JoeBiden. 

The receipt: https://t.co/3xTjXFsY33",quoted
1466164054800568323,en,False,2021-11-30 21:55:25+00:00,"@dashofdeviance @QuannieBugatti @fattd0ll_ @ChristyK4445 @chopcheeese @C_will91 @Lj_Foster Quite frankly, what the fuck are you on about? If anything, you're the sociopath, who's very likely pro covid vaccine, pro injecting people with an experimental drug, etc. Nutjob.",replied_to
1466164054322462728,it,False,2021-11-30 21:55:25+00:00,"@Potito40709597 @Nonha_stata @cinziettacy ""che governa bene"": tipo 1 positivo in dad si chiude/no facciamo che ne servono 2/ma meglio 3/no anzi 2?
Questo è ""governare bene""? 
Anche: supergreenpass! Ma si ottiene anche guarendo dal covid non solo coi vaccini e i pazzi giustamente si contagiano per avere un GP per 9 mesi",replied_to
1466164054171561985,en,False,2021-11-30 21:55:25+00:00,"maharashtra: Covid-19: Centre says Maharashtra order on international passengers in divergence with its guidelines, asks state to align – Times of India https://t.co/TJIaiVPxEU",
1466164054137974787,en,False,2021-11-30 21:55:25+00:00,"Reminder that you're more likely to die from a car accident than COVID, Vaccine Injuries, Violent Criminals, Woke Mobs, and whatever other stupid sh*t Twitter tells you to be afraid of. 

*Don't drive recklessly.*

**Don't drink and drive.** 

***Wear your goddamn seat belt.***",
1466164052975972355,en,False,2021-11-30 21:55:24+00:00,"@ranjitrao1 What we can aim to do is prevent excess mortality from covid, with education on how to look after yourself if pos, vaccines &amp; early treatment. Existing is not living.",replied_to
1466164051889827841,it,False,2021-11-30 21:55:24+00:00,"Psaki afferma falsamente che Trump ha detto alla gente di ""iniettare candeggina"" dopo che Peter Doocy ha sottolineato che ci sono stati più morti per Covid sotto Biden di Trump (VIDEO) - https://t.co/TIWBHS3pH0... https://t.co/sjN3EpqIPV",
1466164049234862086,en,False,2021-11-30 21:55:24+00:00,Why the date of Trump's first positive Covid test matters - MSNBC https://t.co/6zS62BORQW,
1466164049087893505,en,False,2021-11-30 21:55:23+00:00,"@JonathanPieNews Masks, lock-downs, mandates, loss of civil rights, authoritarian dictates, power-grabs, ""emergency"" powers to take away rights n liberties r all more dangerous n harmful than Covid. They haven't worked in stopping Covid spread, when will they ever end? Can't persuade so mandate?",replied_to
1466164047611678724,fr,False,2021-11-30 21:55:23+00:00,"Covid-19 : la France impose un test négatif obligatoire à tous les voyageurs, vaccinés ou non, arrivant de pays situés en dehors de l'UE - A negative Covid-19 test is required to enter France from non European destinations  https://t.co/aRS6CTSela",
1466164046437224453,en,False,2021-11-30 21:55:23+00:00,@hunknorris ALZN is into covid treatment too?  Whaaaa?  You sure lol?,replied_to
1466164046332375041,es,False,2021-11-30 21:55:23+00:00,@rthur_013 Quiero verlos quejándose del contagio de covid en un par de semanas...a ver si don garnachas los ayuda...😏,replied_to
1466164045531295755,de,False,2021-11-30 21:55:23+00:00,"Frage an die Bubble:

Wenn ein🇨🇭Arbeitgeber vorsätzlich die angeordneten #Covid-Maßnahmen ignoriert &amp; damit Mitarbeiter in Gefahr bringt, gibt es dafür eine Stelle für Whistleblower?

Frage für eine Freundin, die Angst hat ihren Arbeitsplatz zu verlieren
#SwissCovidFail",
1466164044302331911,es,False,2021-11-30 21:55:22+00:00,"No, los vacunados contra la COVID-19 no son detectables por Bluetooth https://t.co/HOZJmGdCnW",
1466164043903868928,en,False,2021-11-30 21:55:22+00:00,@KatiePavlich Pandemic of the elderly https://t.co/OEYXfo6fcs,replied_to
1466164043106840579,en,False,2021-11-30 21:55:22+00:00,"Few Russiagaters ever seemed aware that they were participating in a perception management operation, whereas those who attack anyone who doesn't align perfectly with them on Covid vaccines and mandates etc seem to be acutely aware that that's what they are doing.",replied_to
1466164041127243779,en,False,2021-11-30 21:55:22+00:00,We did a covid clinic today in the office. Kids been screaming all damn day. I’m ready to go home!,
1466164040967749632,en,False,2021-11-30 21:55:22+00:00,Trump lashes out after Mark Meadows’ new book reveals his previously unknown positive COVID-19 test https://t.co/JOosYl7V7X,
1466164038635700225,en,False,2021-11-30 21:55:21+00:00,Inspiring change-makers in green healthcare and green energy security plus the latest on the Omicron variant of COVID-19 in today's https://t.co/cGdZxLj60E bulletin. Read up https://t.co/Kqxou9eKf1,
1466164038472249351,en,False,2021-11-30 21:55:21+00:00,"@JasonGo52265949 @SDhillon07 There were covid fears since Thanksgiving many peopl, including myself, believed markets would be red for a while and would limit positions. You just had to wait for a case of the new covid to be confirmed in the US to send the markets down just like the first time.",replied_to
1466164038057041931,it,False,2021-11-30 21:55:21+00:00,"@nonelarena @pasqualemariob1 Che squallore spegnete la tv prima che sia troppo tardi. Ma dove sono tutti questi giovani o ricoverati o morti per Covid?
Guardate alle morti improvvise dei giovani post vaccino.
Raccontano menzogne a tutto spiano.",replied_to
1466164036609978380,en,False,2021-11-30 21:55:20+00:00,"‘94% of COVID-19 deaths in USA had 'other contributing health conditions'; Only 6% list Coronavirus alone’
https://t.co/eVLhDbNg3R",
1466164035938832385,en,False,2021-11-30 21:55:20+00:00,@OrgMgt @PalmerReport He is a quack promoting BS medical advice (do some research ok?) &amp; publicly stated he is ok with a percentage of children dying from COVID because...  freedumb...  I'm not making this horror up.  So yep.  I have strong opinions.,replied_to
1466164035620118531,de,False,2021-11-30 21:55:20+00:00,"@Karl_Lauterbach Anteil vollständig Geimpfte an den Covid-Todesfällen: 52,5%. Ausgerechnet in der Altersgruppe 60+! Anteil an den symptomatischen Covidfällen Alter 60+: 71,4%. Zugleich fällt auf: nur rund 10.200 Patienten innerhalb von 4 Wochen wg. Covid hospitalisiert- mit bekanntem Impfstatus. https://t.co/vRy31XFA7E",replied_to
1466164035338915841,en,False,2021-11-30 21:55:20+00:00,"More coercion and manipulation for the masses: 
Fully vaccinated travellers (and children under 12 years of age) get up to $10M in COVID-19 coverage at no additional cost.
https://t.co/lqpQ3oAgcf via @VancouverSun",
1466164035104251910,en,False,2021-11-30 21:55:20+00:00,@Schadenfury Yeah I just exposed myself to that or Covid. See my top thread below my pinned one. You might like the thread.,replied_to
1466164034730967049,es,False,2021-11-30 21:55:20+00:00,@SSalud_mx número de atención para el certificado COVID no aparece registrada mi segunda aplicación con quién aclaro está situacion no con una máquina por favor,
1466164033787097089,en,False,2021-11-30 21:55:20+00:00,@RuslanKD Would so relieved if this is the case. I really don’t want another surge to happen and then be swamped at work with COVID patients again,replied_to
1466164032528863239,en,False,2021-11-30 21:55:20+00:00,"Corrupt election official who supported insurrection, mocked masks and vaccines, collects his Herman Cane Award. 

Karma MFer

https://t.co/wCMybpRPs5",
1466164031430012931,en,False,2021-11-30 21:55:19+00:00,@justin_hart Your tweet was quoted in an article by mainstreet https://t.co/GQ1Kzydsux,replied_to
1466164030423375872,en,False,2021-11-30 21:55:19+00:00,@ethangach don't forget when gamestop management forced their employees to put signs on their doors claiming to be an essential business to stay open during the first round of covid,replied_to
1466164030301560832,en,False,2021-11-30 21:55:19+00:00,"@JLVsTW1 So, he definitely had Covid.",replied_to
1466164029303439370,en,False,2021-11-30 21:55:19+00:00,Turns out that #UGC is not only #socialmedia chatter but also data from #wearables. And this data becomes valuable when predicting #Covid-19 infections as shown in a nature study. Looks like we can use marketing models and data to help fighting the plague. https://t.co/Z9yPLpKwK3,
1466164028963753999,fr,False,2021-11-30 21:55:19+00:00,"@OffTrack_FR Mais il n’a pas peur d’attraper le Covid et rater l’un des deux derniers GP et perdre le titre. D’ailleurs, il disait avoir cette peur au ventre mais il est là à faire du Jet-Li avec un cluster sur pattes. Mdr fais pas le con Lewis, il nous faut ce 8e titre.",replied_to
1466164028636471302,en,False,2021-11-30 21:55:19+00:00,"Interested in a job in Phoenix, AZ? This could be a great fit: https://t.co/EiFK5u5nhH #JoinThePursuit #LabcorpCareers",
1466164028598722560,en,False,2021-11-30 21:55:19+00:00,@johnrich Dumbass troll you have become.... No one ever said that if you get vaccinated you won't get covid... You will however NOT DIE from covid if you are vaccinated.,replied_to
1466164027747446786,en,False,2021-11-30 21:55:18+00:00,What’s the next variant of Covid going to be called? Decepticon?,
1466164027286032388,en,False,2021-11-30 21:55:18+00:00,"@NCWCPLBlueDem20 And then come to find out, he met with gold star families unmasked with Covid, exposed children and the elderly and then accused them of giving him Covid.",replied_to
1466164026698784770,en,False,2021-11-30 21:55:18+00:00,"I'm starting to think the COVID vaccine may not work so well..

I mean, I was leary when my doc whipped out one of these but now I'm getting more sus.. https://t.co/8QvpJJNnuw https://t.co/RyupyfxtiS",quoted
1466164026300411907,en,False,2021-11-30 21:55:18+00:00,"@clairlemon That there are costs and tradeoffs and isn't a knobheaded potato like you. Get your head out of your a**, you still think covid can be controlled or that it needs to be. It can't, and your fascism has been showing as of late.",replied_to
1466164025906106378,en,False,2021-11-30 21:55:18+00:00,"Denmark reports 5,120 new Covid cases. One of the most vaccinated nation in Europe (close to 90%). 👀🤡👀🤡",
1466164025776029702,es,False,2021-11-30 21:55:18+00:00,Un 91% de las personas que pueden ser vacunadas ya recibieron al menos una primera dosis de la vacuna contra la #Covid19 Le ampliamos el dato a continuación 👇  #Vacuna #Dosis   https://t.co/fJxyCq2r1W,
1466164025058865174,en,False,2021-11-30 21:55:18+00:00,Dow Jones... now down roughly 7% on COVID scare... first omicron case in US said to have appeared in California.,
1466164023892877313,en,False,2021-11-30 21:55:17+00:00,"When Covid struck, our government's first thoughts were about how to make their friends filthy rich, not how to save lives. And they lie and cheat to this day, ignoring the rules they forced upon the rest of us. https://t.co/UhUZ3Wln5W",quoted
1466164023276163075,en,True,2021-11-30 21:55:17+00:00,Bali built its economy on overseas visitors. Covid has left little to fill the gap. “This is a lesson for us. We can’t stay so dependent on tourism.” https://t.co/VfQgPo4nvj via @WSJ,
1466164021942439936,en,False,2021-11-30 21:55:17+00:00,@Bettybo53762586 @tara23959231 It does. Think about it. This covid nonsense has been scripted for years. Watching a movie that the only way to escape the camp is to kill a healthcare worker. WOW! I sure do miss Trump! 🇺🇸🇺🇸🇺🇸,replied_to
1466164021275643914,en,False,2021-11-30 21:55:17+00:00,A happy side effect of COVID and online learning for all is that my students now know what PDFs are and are emailing me far fewer .docx and .jpg. Wish I could say the same about faculty 😂,replied_to
1466164021116157963,es,False,2021-11-30 21:55:17+00:00,"Reporte #COVID 
📍 #Chubut https://t.co/RypHg4TERZ",
1466164020109623304,es,False,2021-11-30 21:55:17+00:00,justo a esta altura del año me viene a agarrar covid la concha d mu reputisima madre,
1466164020084416517,en,False,2021-11-30 21:55:17+00:00,Doctor says new omicron COVID variant could end pandemic https://t.co/CyO3MewKMS,
