created_at,text,lang,tweet_id,possibly_sensitive,type
2021-12-01T03:38:11.000Z,I love this show so far. It’s different from the others and also Hawkeye is one of my favorite superheroes. Both he and Black Widow don’t have huge god-like powers but instead rely on physical skill and weapons. And Kate Bishop is just the best… https://t.co/8d8ZYaKn7a,en,1465887929142755331,False,quoted
2021-12-01T03:36:45.000Z,"I loved November. AC update, Taylor Swift's Red TV. My bf buying me AC HHP and Pokémon BDSP. Hanging out with relatives and eating delicious food each weekend. Getting to watch Shangchi and Black Widow. Going out and all that jazz. I hope December will be better. ❤",en,1465887568944271365,False,
2021-12-01T03:36:06.000Z,"@awayharry_ dije que vi UNA nomas, la de black widow pero también porque mis amigos dijeron para ir al cine, después no vi ninguna más porque me da paja",es,1465887401377775623,False,replied_to
2021-12-01T03:36:03.000Z,my only disappointment with black widow is that it didn’t have cool sexy animated credits like I was rlly hyped for some beforehand,en,1465887391294578692,False,
2021-12-01T03:35:17.000Z,"Sino may alam kung saan pwede manood ng Hawkeye series? I really want to watch it!
Andoon Ang bagong favorite avenger ko na si Yelena Belova a.k.a. Black Widow",tl,1465887196397727747,False,
2021-12-01T03:35:02.000Z,"@massyxjerez @avashinobi You said random? Give this some thought:
Cats and horses are highly susceptible to black widow venom, but dogs are relatively resistant. Sheep and rabbits are apparently immune.",en,1465887133781082121,False,replied_to
2021-12-01T03:33:50.000Z,Share 1. Fav Helo = ACH-47A. 2. Fav WW2 type = P-61 Black Widow .  3. Fav US Navy jet = A-6 Intruder https://t.co/LupMVVwxAq,en,1465886832109961216,False,quoted
2021-12-01T03:32:22.000Z,"black widow, shangchi, eternals, venom.

yg juara ttp shangchi.",in,1465886464743391236,False,
2021-12-01T03:30:00.000Z,"Funkoverse: Marvel 100 4-Pack

42% off

Includes Iron Man, Black Widow, Captain America and Black Panther 

#ad https://t.co/s1ec9Uv3CE
TGDrepost https://t.co/oMUoFBnI1h",en,1465885867650822150,False,
2021-12-01T03:29:55.000Z,"BLACK WIDOW 2001, ISSUE 1 https://t.co/LkmUMoCGuE",en,1465885847966814216,False,
2021-12-01T03:29:49.000Z,I'm a black widow,en,1465885822687887361,False,
2021-12-01T03:29:39.000Z,watching black widow https://t.co/CIAfs2sG1F,en,1465885780912398336,False,
2021-12-01T03:27:32.000Z,Finally saw black widow and I got a little crush on Florence Pugh,en,1465885247455834115,False,
2021-12-01T03:27:15.000Z,i just remembered that black widow scene we’re both upside down i’m sad,en,1465885174579838980,False,replied_to
2021-12-01T03:26:29.000Z,"@EMJAYHIPPYCHICK I crawl under buildings built with asbestos, crawling with black widow  and wolf spiders, just to deal with raw feces.  This doesn't phase me.",en,1465884983562698757,False,replied_to
2021-12-01T03:24:51.000Z,“Me and taskmaster are buddies now! We found two black widow bitches and started fucking them.” https://t.co/ddfDcvZtlL,en,1465884572361506818,False,
2021-12-01T03:23:59.000Z,"@dgoold @ASTLComics Watch Black Widow not very impressive. Liked her sister, pretty girl.",en,1465884355419590660,False,replied_to
2021-12-01T03:23:45.000Z,1 of my fav scenes in black widow was when they where in the car and Yelena started talking about her jacket and widow started clowning her but Yelena explained the meaning of the jacket to her and widow said yeah its a nice jacket and how that cheered up Yelena hurts yall+,en,1465884295524925440,False,
2021-12-01T03:21:47.000Z,"@Fandango 1.- Eternals en primer lugar...en segundo lugar 
2.- black widow
3.- venom
4.- shang-chi
5.- godzilla vs kong",ca,1465883800508928000,False,replied_to
2021-12-01T03:21:23.000Z,Jon Duran is 🎬 watching Black Widow 2021.,en,1465883698130259968,False,
2021-12-01T03:21:16.000Z,@_Jazzyguns What if Jazzy just pull out Black Widow moves and whoop Dwayne 🤣🤣🤣,en,1465883668442980352,False,replied_to
2021-12-01T03:15:23.000Z,"@RussellMaddie18 First guy is from Black Widow, second, yes. I'm guessing you didn't like Fallen Kingdom, but Razor did, so he definitely memorised Mills' name. 

I did remember too for some reason.",en,1465882191716564996,False,replied_to
2021-12-01T03:14:38.000Z,"crying over black widow again! the small details in her movie :/
Spoilers! //
-
-
Yelena wore a lot of gold jewelry and natasha wore a lot of silver! in the end of the movie where they show natasha's grave, they focused a lot on the rings yelena was wearing and their,, silver :(",en,1465882003224600581,False,
2021-12-01T03:13:45.000Z,i finally watched black widow yesterday and it was actually so so good??,en,1465881777923317766,False,
2021-12-01T03:12:54.000Z,"I beat Omega and now have Flare in ME3.

It is hilarious how broken this power is, and how broken my black widow is, and how powerful my disruptor ammo is. Infiltrator is so broken in this game.",en,1465881564076781568,False,
2021-12-01T03:12:25.000Z,"Captain America, Thor and Black Widow is back! 
#TheAvengers
#SurvivorTamil https://t.co/ns6Nn7WdD7",en,1465881441804292097,False,quoted
2021-12-01T03:12:25.000Z,"Lo siento Iggy, no merecías que te cayeran...
Stream a Booty and Black Widow😭 https://t.co/xpfqjbPlYa",es,1465881441678422019,False,quoted
2021-12-01T03:09:06.000Z,@hedxnism I went outside to hide and they fucking find me this is bs anyways youre goddamn beautiful and i i you remind me of a black widow,en,1465880607678885894,False,replied_to
2021-12-01T03:05:57.000Z,Black Widow 😔 https://t.co/J71T15d27J,en,1465879816662618115,False,quoted
2021-12-01T03:05:08.000Z,"@Fandango @kirkneverdied 1.Dune
https://t.co/bFxsaoPFt2 Time To Die
https://t.co/q8gAsaCLaC Guy
4.A Quiet Place part 2
5.Shang-chi and the legend of the ten rings
6.Eternals
7. Black Widow 
8. Venom: Let There Be Carnage 

Haven’t seen the others",en,1465879612278333443,True,replied_to
2021-12-01T03:04:58.000Z,rewatched black widow yet again…feel like shit just want natasha romanoff back… *long whistle* 😭 https://t.co/tAnkRWjAps,en,1465879568301051904,False,
2021-12-01T03:04:29.000Z,"@WednesdayPull Power Girl/Carol Danvers (Ms. Marvel)
Nemesis/Black Widow
Bumblebee/Wasp
General Zod/Annihilus
Ted Kord/Scott Lang
Jade/She-Hulk
Vixen/Jessica Drew
Black Lightning/Blue Marvel
Mr. Terrific/Wonder Man
Black Mask/The Hood
Raven/Magik
Zachary Zatarra/Wiccan
Red Devil/Hulkling",en,1465879446351613956,False,replied_to
2021-12-01T03:04:23.000Z,@stateofclato honestly such a disappointment honestly tho he can hulk smash me to death if Black Widow and Hawkeye don’t confess their love for one another,en,1465879423446654976,False,replied_to
2021-12-01T03:02:52.000Z,Scarlett tuvo que cumplir 6 estrictas reglas para ser Black Widow (ayunar 12 horas fue una) https://t.co/QvQ74Sbkss,es,1465879038120050691,False,
2021-12-01T03:02:40.000Z,Scarlett tuvo que cumplir 6 estrictas reglas para ser Black Widow (ayunar 12 horas fue una) https://t.co/QvQ74Sbkss,es,1465878990380482562,False,
2021-12-01T03:01:50.000Z,"También vi Black Widow el día que se estrenó, así que no es mame",es,1465878781676171264,False,replied_to
2021-12-01T03:00:57.000Z,Stonerror - Widow in Black (2019) (New Full Album) https://t.co/vbm7nWm6G2 via @YouTube,en,1465878559361323011,False,
2021-12-01T02:58:47.000Z,"update: i like thor but not the thor movies. captain america is okay, don’t love. black widow, iconic, crazy that it took this long for her to have her own movie. love iron man in theory but in practice he’s a glorified elon musk which is gross. https://t.co/YThSaGgkXH",en,1465878012063268875,False,quoted
2021-12-01T02:58:13.000Z,"Kadang masih ga habis pikir, Black Widow dibikin film dengan villain yang wah dan CGI spektakuler, sedangkan Hawkeye dibikinin series dengan villain yang street-level. Padahal sama2 agen nya SHIELD 😂",in,1465877870396461062,False,
2021-12-01T02:57:12.000Z,black widow movie makes the pain go away,en,1465877614875140099,False,
2021-12-01T02:56:42.000Z,@TequilaMock_mi not sure how I feel about it as a whole album quite yet (gotta give it a few more spins) but Black Widow Spider and Homo Sapien are infectiously catchy,en,1465877488844914696,False,replied_to
2021-12-01T02:52:46.000Z,Black Widow https://t.co/tUIBMlfL69 #BlackWidow,en,1465876498968190980,False,
2021-12-01T02:49:22.000Z,@SonOfThaMars i watched black widow. i think that's the name it was good . so i started loki,en,1465875644554829829,False,replied_to
2021-12-01T02:47:12.000Z,"For those who wasn't here for the last 5 years, the Black Widow had lead the Avengers.
You All better don't forget about it. https://t.co/TnMDyqnNEF",en,1465875098833985536,False,quoted
2021-12-01T02:46:29.000Z,@RPK_NEWS1 And Hawkeye Black Widow can't get a Trilogy Smh,en,1465874915903557636,False,replied_to
2021-12-01T02:46:12.000Z,"@NikkiSteveReact @YouTube @Marvel My top 5. 

Black Panther
Black Widow
Civil War
Infinity War/Endgame
Shang Chi",en,1465874847158915078,False,replied_to
2021-12-01T02:45:42.000Z,Black widow while the rest of the avengers flying above  https://t.co/pOKdmuqMU9,en,1465874718834278408,False,
2021-12-01T02:44:31.000Z,@liilredbull Bleach tips red roots black widow style,en,1465874422376673283,False,replied_to
2021-12-01T02:44:18.000Z,"Sheer Deadication Maxi Dress 
 https://t.co/pKMVDvkOwf",en,1465874365455777793,False,
2021-12-01T02:44:10.000Z,"Black widow ✅
New Scobby doo✅
Night books✅

Now back to my #cdrama #courtlady https://t.co/9aMYB3oHey",en,1465874334115848198,False,quoted
2021-12-01T02:43:56.000Z,"Hey @HeyItsBWags, @xArcky, or @StrumSlinger, can you let us in on how to get the Black Widow Man Suit? I NEEEEEEEEED IT! https://t.co/sAsqEOMogA",en,1465874276406501380,False,
2021-12-01T02:43:35.000Z,@MarvelSpain Y black widow,en,1465874188351197188,False,replied_to
2021-12-01T02:41:16.000Z,"@BuhardiMarvel compa, no pongas de referencia a ""black widow"" que se cayó de narices en todos lados.",es,1465873603023495173,False,replied_to
2021-12-01T02:40:44.000Z,"me dan ganas de arrancarme los oídos cada vez que escucho que dicen ""la viuda negra"" que te cuesta decir BLACK WIDOW",es,1465873467971096578,False,
2021-12-01T02:39:11.000Z,@Pomslatte Black widow,en,1465873080962609153,False,replied_to
2021-12-01T02:38:32.000Z,"Still nervous after seeing that black widow, I’m tripping",en,1465872916076281858,False,
2021-12-01T02:37:59.000Z,@Wick014 @MCU_Direct They made the wrong call that is all I am saying. With both Black Widow and Hawkeye they decided to use their solo outing as set up for mantle change. The other Avengers did not have to experience this bs. No one is begging for these characters right now it is just poor decision.,en,1465872778645716997,False,replied_to
2021-12-01T02:37:28.000Z,idk how black widow isn't a popular avenger.... she's fucking AMAZING,en,1465872647263293441,False,
2021-12-01T02:37:08.000Z,"@Halfempty621 Yes, so long as it has a black widow on it…somewhere.",en,1465872563461046273,False,replied_to
2021-12-01T02:36:53.000Z,"BLACK WIDOW 2010, ISSUE FOUR https://t.co/aHmmaWhUMt",en,1465872499200065536,False,
2021-12-01T02:35:21.000Z,"Shepard and Garrus made it to the bar.

(This is actually my Black Widow file but I couldn't resist and yes, she's in an N7 sweatshirt)

#sims4
#MassEffect https://t.co/9PkNU84rwz",en,1465872114632777728,False,
2021-12-01T02:35:10.000Z,@MauLer93 hey I think Elvis the Alien ripped off your Black Widow video,en,1465872067925000192,False,
2021-12-01T02:32:20.000Z,"@KhameekJ03 unfortunately i think he is, just like black widow and hawkeyes.
the madame hydra plot is being driven by these heroes.",en,1465871355178536965,False,replied_to
2021-12-01T02:31:31.000Z,Black Widow need to let me beat https://t.co/FuJMV833EK,en,1465871148776931328,False,quoted
2021-12-01T02:31:16.000Z,Black Widow https://t.co/wLsd1AvFUs,en,1465871087741276167,False,quoted
2021-12-01T02:31:14.000Z,"BLACK WIDOW, ACEPTO https://t.co/pJAgbNNaar",en,1465871079851925512,False,quoted
2021-12-01T02:28:59.000Z,@Fandango Shang-Chi and Black Widow.,en,1465870514463911940,False,replied_to
2021-12-01T02:28:31.000Z,"THE WEB OF BLACK WIDOW 2019, ISSUE 3 https://t.co/CEwThhmnf1",en,1465870396142485507,False,
2021-12-01T02:27:23.000Z,"@bnhywhyman @Crimson_Mayhem_ Tbh I was just referring to Black Widow and Eternals. I liked the shows actually. I thought WV was creative. The exposition was necessary for that plot line, and honestly F+WS had even more exposition and I liked that show even more. I enjoyed Loki as well.",en,1465870111688912900,False,replied_to
2021-12-01T02:25:27.000Z,"@aimeeterese Every human being on this planet has a right not to have to risk getting bit by a poisonous black widow spider, yet every single day millions of them probably come within 12 inches of one. Think about that",en,1465869622243205126,False,replied_to
2021-12-01T02:25:09.000Z,"Not bad jugak gross Black Widow and Eternals. From the press, you would think they were flops or something but actually pretty successful. Atleast better than some of the overhyped movies towards the end of the list 🤭 https://t.co/oVpL2ZhcAR",en,1465869549501239309,False,quoted
2021-12-01T02:24:48.000Z,"@Tenacitystrong @ItssJusttRockyy I got mine from Black Widow training gear about 7 or 8 years ago. 
I work it in for every press movement and rows. It's great in the rack for inverted rows too with varying the grip width.",en,1465869460695183361,False,replied_to
2021-12-01T02:23:33.000Z,"@Fandango @kirkneverdied 1. No Time To Die
2. A Quiet Place Part II
3. Shang Chi
4. Eternals
5. Black Widow
6. Godzilla vs Kong
7. Venom: Let There Be Carnage",en,1465869145061396482,False,replied_to
2021-12-01T02:23:20.000Z,Creepy Black Widow Spider Web https://t.co/XIkgzcoprm #pottiteam https://t.co/yHhBjYOn6h,en,1465869093081432067,False,
2021-12-01T02:22:49.000Z,@niwakawaiii i dug up the ol razer black widow from the vault,en,1465868960843255817,False,replied_to
2021-12-01T02:22:27.000Z,Ppl putting black widow lines in the quotes... https://t.co/Ni21GY5jTe,en,1465868867910123521,False,quoted
2021-12-01T02:21:57.000Z,@lucaslu_ckli @PlayStation There are things they could have done better make the swinging feel less heavy same as the web shooters. In my opinion for what I’m about to say is Light attack combos feel like black widow and one heavy attack reminds of iron man’s when he upper cuts an enemy. Still a ight DLC,en,1465868744140414976,False,replied_to
2021-12-01T02:21:56.000Z,"@heyenikin So you're just like me, who collected Blu-ray's and suddenly switched to 4K at Black Widow. 😂🔥",en,1465868737454780419,False,replied_to
2021-12-01T02:19:39.000Z,De hecho sus estaba planeado que terminarán juntos pero con el cambio de director este quito a la futura pareja que ya rebajarían el trabajo de Black Widow a “la novia del capitán America” https://t.co/qqYBnw04jK,es,1465868165607526403,False,
2021-12-01T02:19:35.000Z,@DB44143189 @loverboymedia I also consider black widow talking about how her mutilated body makes her too self conscious to wear bikinis to be the pinnacle of sexual intimacy and chemistry. Glad to meet a fellow sexual sadist,en,1465868148754857986,False,replied_to
2021-12-01T02:17:44.000Z,"1 - Dune
2 - No Time To Die
3 - Kong vs Godzilla
4 - Shang Chi
5 - A Quiet Place II
6 - Eternals
7 - Black Widow
8 - Free Guy
9 - Jungle Cruise
10 - F9 https://t.co/qvijJSKPoF",en,1465867682314702850,False,quoted
2021-12-01T02:17:43.000Z,"@Fandango 1 - Dune
2 - No Time To Die
3 - Kong vs Godzilla
4 - Shang Chi
5 - A Quiet Place II
6 - Eternals
7 - Black Widow
8 - Free Guy
9 - Jungle Cruise
10 - F9",en,1465867676417466382,False,replied_to
2021-12-01T02:17:32.000Z,@EliecerVv Black widow y Shang chi definitivamente ♥,en,1465867629713932288,False,replied_to
2021-12-01T02:17:21.000Z,@Fandango Black Widow.,en,1465867585334005760,False,replied_to
2021-12-01T02:16:50.000Z,"@Fandango @kirkneverdied Ranking the 6 I've seen:
6. F9
5. Eternals
4. Godzilla Vs. Kong
3. Black Widow
2. Venom 2: Let There Be Carnage
1. Shang-Chi and the Legend of the 10 Rings",en,1465867453662052352,False,replied_to
2021-12-01T02:15:37.000Z,Kim really agreed to watch Black Widow with me 😧🤯🥵,en,1465867149914820614,False,
2021-12-01T02:15:16.000Z,"@KennyB2324 @DerenicByrd Infinity War is a good ass movie, it is really like 3 movies in one. 

Tony, Spidey, Strange, Hulk

Guardians and Thor

Vision, Wanda, Cap, Widow and Black Panther.",en,1465867059523248131,False,replied_to
2021-12-01T02:11:53.000Z,"@l2thhour Honey comb milliam, Thanos milliam, and @/btwscarlet black widow montage and @/zenoxfnt sonic montage are the most memorable to me",en,1465866208645816320,False,replied_to
2021-12-01T02:09:44.000Z,"I swear the Black Widow looks just like the girl who used to babysit me, but everybody says I'm crazy. I know she grew up in Russia and not Ohio but it's really eerie. https://t.co/rdPNkRCe1M",en,1465865667211636737,False,quoted
2021-12-01T02:09:15.000Z,Black widow. https://t.co/WXuo9XcCsQ,en,1465865545564110849,False,quoted
2021-12-01T02:09:13.000Z,"@_The_Red_Widow ""Wow it looks better on you than it did me...""

She says with a soft smile as she turns her head slightly and looks back at the redhead.

""And you're most welcome, thought it would be a bit more suitable than the ripped black dress and tights.""

She said with a soft smirk.",en,1465865540417769474,False,replied_to
2021-12-01T02:08:36.000Z,Also saving this planet of the apes black widow,en,1465865383747801091,False,replied_to
2021-12-01T02:07:24.000Z,"1. Dune
2. No Time To Die
3. Venom 2
4. A Quiet Place Part 2
5. F9
6. Godzilla Vs. Kong 
7. Black Widow
8. Eternals
9. Free Guy
10. Shang-Chi
11. Jungle Cruise https://t.co/47Ok1bLwgP",en,1465865082185953282,False,quoted
2021-12-01T02:07:16.000Z,Scarlett aka BLACK WIDOW https://t.co/XIArSg5d6j,en,1465865047012298755,True,
2021-12-01T02:07:00.000Z,"""Know your worth and stand up for yourself."" Scarlett Johansson speaks out at an @am_cinematheque event honoring her nearly two months after settling her lawsuit against Disney over her ""Black Widow"" pay. https://t.co/d76WV0aesM",en,1465864979463159810,False,
2021-12-01T02:06:40.000Z,I think that this could go either way Harley is unpredictable while black widow is probably more skilled but harley could pull out any weapon so who knows?? https://t.co/XwUfFhaBf0,en,1465864898185945089,False,quoted
2021-12-01T02:06:32.000Z,@porraew Qualquer hora ela sobe na bancada cantando black widow,pt,1465864861196460036,False,replied_to
2021-12-01T02:06:13.000Z,Parang Hulk at black widow yung tandem ni Gilgamesh at Thena,tl,1465864783337451523,False,
2021-12-01T02:04:53.000Z,"Finally watched Black Widow, pretty ehhhhhhhhhhhhh. Yelena was great though.",en,1465864449324199939,False,
2021-12-01T02:03:02.000Z,Black Widow and the Sisterly Bond Between Nat and Yelena https://t.co/c1EaUzzpB6,en,1465863982296694788,False,
2021-12-01T02:01:43.000Z,@nehan_wacha んならばBlack widow,ja,1465863651168960512,False,replied_to
2021-12-01T02:01:01.000Z,"yes. jujur, i like her death. pas gitu loh untuk menebus kesalahan dia. 

BUT HER MOVIEEEEE. black widow is supposed to be HER movie tapi rasanya it's not hers. i wish the movie could explore more about her rather than her family https://t.co/TnpMJZ2eso",en,1465863475121442820,False,quoted
2021-12-01T02:00:18.000Z,"We can all agreed that Black Widow got that sassy move from Trinity. Trinity is the real deal, the OG🙌🤧 https://t.co/KGbCDCFhrz",en,1465863295638773772,False,replied_to
2021-12-01T02:00:01.000Z,BLACK WIDOW SPIDERS !!! https://t.co/vvsEkMaaHX,en,1465863221781229571,True,
2021-12-01T01:59:58.000Z,"captain america, makkari, black widow, sangchi https://t.co/vPvGQceVwY",in,1465863211844993031,False,quoted
2021-12-01T01:58:19.000Z,"Widow's Dropfairae (Myoate), a violet and black climbing flower https://t.co/6alrn60zGi",en,1465862793928708096,False,
2021-12-01T01:57:04.000Z,Black Widow &amp; Triana Orpheus Love to Party Sexy https://t.co/5QHVatM3Xy,en,1465862480429731851,False,
2021-12-01T01:56:00.000Z,"⠀⠀⠀⠀ 
⠀⠀⠀⠀ bloody and battered knuckles ——   she’s been working with the punching bag today, strengthening her punches for the next avengers — or black widow — sized threat that may come her way. 
⠀⠀⠀⠀",en,1465862214477389826,False,
2021-12-01T01:55:23.000Z,"Dune
Shang-Chi
Godzilla vs Kong
Venom 2
No Time to Die
Free Guy
Jungle Cruise
Black Widow
Quiet Place 2
F9: Fast Saga

Eternals https://t.co/iJFqpHffBE",en,1465862058549911556,False,quoted
2021-12-01T01:53:29.000Z,@wesleysnipes Please share and help support black elderly sick woman. Who suffered and stroke and has dementia. https://t.co/bgXisQhjjR,en,1465861579161878529,False,
2021-12-01T01:52:20.000Z,"I'm gonna love you, until you hate me
And I'm gonna show you, what's really crazy
You should've known better, than to mess with me harder
I'm gonna love you, I'm gonna love you
Gonna love you, gonna love you
Like a black widow, baby

https://t.co/ykdG8vm9sS",en,1465861291139076096,False,
2021-12-01T01:52:16.000Z,"@TheAmitie What, no Black Widow?",en,1465861273430732801,False,replied_to
2021-12-01T01:51:26.000Z,@_BluRay__ Please share and support black sick elderly woman. https://t.co/bgXisQhjjR,en,1465861064596283395,False,
2021-12-01T01:49:41.000Z,"i think there’s a whole different cut of black widow with a different version of taskmaster 

i have no way of confirming this, it’s just a thought i have",en,1465860623485517834,False,
2021-12-01T01:49:26.000Z,sometimes I wonder if I will ever actually finish that black widow edit I started months ago…,en,1465860561397338112,False,
2021-12-01T01:44:47.000Z,"So glad and greatful for Cinema. 2021 movies my not be the best but boy they where interesting. Godzilla vs Kong, Spider-Man No Way Home, Black widow, f9, spiral, quiet place 2 and more. I’m not saying that they where good. But I love live. This is my last tweet until I see NWH. https://t.co/42NMp6KEh2",en,1465859388569174016,False,
2021-12-01T01:44:15.000Z,Black widow ✅😞💔,en,1465859256570331145,False,replied_to
2021-12-01T01:41:46.000Z,"The Wrap รายงานว่ายอดจองตั๋วล่วงหน้าของ Spider-man No Way Home ผ่านทาง Fandango เยอะที่สุดตั้งแต่ Avengers: Endgame และชนะสถิติช่วง post-pandemic ของ Black Widow ไปหลังจากเปิดขายได้แค่2ชั่วโมง

น่าจะเป็นหนึ่งในหนังได้รายได้เยอะที่สุดของปีนี้แน่นอน

https://t.co/CI7EHnHXjw? https://t.co/sdhfRHk4Da",th,1465858629664325632,False,
2021-12-01T01:39:53.000Z,just watched the bts for shang chi and now black widow!! this is gonna be so badass,en,1465858157683609609,False,
2021-12-01T01:36:48.000Z,MESTASDICIENDO que me aguanté más de 2 años de spoilers namás pa ver morir a la black widow y al sr stark 🥺💔 https://t.co/pSwjphfIaV,es,1465857381544476676,False,quoted
2021-12-01T01:35:36.000Z,@peachyash_ Okay but we know for a fact she'll be in it because of black widow credits scene,en,1465857076601704453,False,replied_to
2021-12-01T01:34:34.000Z,@emilysears Or you like a Black widow ninja spy assassin,en,1465856819876843531,False,replied_to
2021-12-01T01:30:11.000Z,"Marvel este año me ha dado cada un producto bueno (Shang-Chi - Loki) dos productos malos (Eternals, Wandavision, What if que ni la terminé y Black Widow) 

Ojalá reputen con #Hawkeye y #SpiderManNoWayHome, tengo muchas ganas de que me vuelva a conquistar el MCU.",es,1465855714392481792,False,
