tweet_id,lang,possibly_sensitive,created_at,text,type,clean_tweet
1466164107569205255,pt,False,2021-11-30 21:55:37+00:00,Cientistas chineses descobrem anticorpo base para criação de 'vacina universal' contra a COVID-19 https://t.co/GDP7I8wxbq,,"['de', ""'vacina"", 'universal', 'base', ""'"", 'contra', 'anticorpo', 'chinese', 'covid', '19', 'criacao', 'descobrem', 'cientistas', 'para']"
1466164107392995329,es,False,2021-11-30 21:55:37+00:00,"Yo, lo que os diría, es que dejarais clara vuestra posición contra la imposición de las vacunas experimentales covid, que habláis con la boca muy pequeña, y os estáis poniendo muy de perfil. Sobre todo, que Steegann  rectifique, o seas expulsado. https://t.co/FljuBVfMQD",quoted,"['con', 'clara', 'contra', 'e', 'poniendo', 'perfil', 'o', 'vacunas', 'posicion', 'yo', 'que', 'estais', 'expulsado', 'steegann', 'vuestra', 'rectifique', 'lo', 'pequena', 'imposicion', 'sea', 'dejarais', 'la', 'de', 'boca', 'muy', 'diria', 'experimentales', 'la', 'todo', 'covid', 'sobre', 'hablais']"
1466164106638073867,en,False,2021-11-30 21:55:37+00:00,@WHCOS You are insane. The democratic party and the media nearly destroyed my small business with the fear mongering and overall pussy like behavior that you all took with covid. Fuck off out of my life and my business you tyrannical assholes.,replied_to,"['tyrannical', 'nearly', 'fuck', 'democratic', 'asshole', 'party', 'medium', 'mongering', 'insane', 'pussy', 'overall', 'life', 'destroyed', 'fear', 'took', 'behavior', 'business', 'small', 'like', 'covid']"
1466164105459421188,en,False,2021-11-30 21:55:37+00:00,"1 part carbonated water, 1 part natural flavors, 4 parts Covid-19 vaccine, and all parts fun!⁠

https://t.co/iBchfj0peQ⁠

#parody #satire #comedy #fakenews #melmacnews⁠ #dankmemes #cdc #omicron #covid #covid19 #booster⁠ https://t.co/vX5cSlhiX7",,"['part', 'fun', 'natural', '4', 'covid', '19', 'vaccine', '1', 'flavor', 'water', 'part', '!', 'carbonated']"
1466164104243159056,en,False,2021-11-30 21:55:37+00:00,the bitches that bought those stupid ass kawaii masks a few years ago were already ready for covid,,"['mask', 'bought', 'year', 'kawaii', 'stupid', 'already', 'ready', 'covid', 'bitch', 'as', 'ago']"
1466164103714590723,es,True,2021-11-30 21:55:36+00:00,"🇦🇷 #ARGENTINA | #Covid19 🦠

Datos del día:👇🏼

✅ 1881 casos positivos

✅ 8 fallecidos

Fuente: Ministerio de Salud de la Nación

https://t.co/PLECSwmQZK",,"['salud', 'de', 'la', 'nacion', 'fuente', '1881', '|', 'ministerio', '8', 'del', 'datos', 'positivos', 'dia', 'casos', 'fallecidos']"
1466164102674497548,lv,False,2021-11-30 21:55:36+00:00,"Liekas, tam iemesls ir atkal: tas, ko es neredzu, neeksistē. Long-Covid nav viegli saskaitāmas, tam vajag pētījumus, lai cilvēki saprastu, cik un kad tas notiek. Bet pagaidām cilvar Long-Covid nav redzami, statistikai netraucē, slimnīcās nenonāk, lai tik slimo. https://t.co/xRdUbKhRz8",quoted,"['ta', 'saskaitamas', 'un', 'saprastu', 'ir', 'ko', 'cik', 'pagaidam', 'e', 'viegli', 'netrauce', 'tik', 'notiek', 'nav', 'lai', 'petijumus', 'nenonak', 'kad', 'vajag', 'slimnicas', 'tam', 'bet', 'statistikai', 'atkal', 'cilvar', 'neredzu', 'cilveki', 'slimo', 'neeksiste', 'covid', 'redzami', 'liekas', 'iemesls', 'long']"
1466164097213292549,en,False,2021-11-30 21:55:35+00:00,@campaignarf You gonna bring covid again??,replied_to,"['again', 'bring', '?', 'covid', 'going']"
1466164096726974464,en,False,2021-11-30 21:55:35+00:00,"@DataDrivenMD I find the ""different rules for citizens than for visitors"" to be a bit odd. Covid can't read your home country off your passport. I haven't been to the US in years, so anything I carry home will resemble what I come into contact with in Europe rather than what is in the US.",replied_to,"['rather', 'year', 'read', 'rule', 'citizen', 'resemble', 'u', 'odd', 'visitor', 'find', 'country', 'europe', 'carry', 'come', 'different', 'anything', 'can', 'bit', 'covid', 'not', 'home', 'passport', 'contact']"
1466164096634703878,en,False,2021-11-30 21:55:35+00:00,Virus that causes COVID-19 found in Quebec deer #englishheadline #Virus #COVID19 #Quebec #deer https://t.co/teeVfbQVX3,,"['virus', 'quebec', 'cause', '19', 'covid', 'found', 'deer']"
1466164096320086018,en,False,2021-11-30 21:55:35+00:00,"@mhstein @ddiamond in terms of COVID I think people were kind of deluding themselves a bit in the US that things were calming down. but add the clear new concerns with another school shooting, historic supreme court arguments etc. and it feels like A LOT!!",replied_to,"['supreme', 'historic', 'calming', '!', 'term', 'people', 'deluding', 'argument', 'thing', 'new', 'clear', 'another', 'think', 'u', 'add', 'school', 'court', 'kind', 'feel', 'lot', 'etc', 'bit', 'concern', 'covid', 'like', 'shooting']"
1466164095913189377,en,False,2021-11-30 21:55:35+00:00,@DearAuntCrabby Yes! Just like how he was hoping Blue states would die from Covid,replied_to,"['blue', 'yes', 'state', 'covid', 'like', 'hoping', 'die', '!', 'would']"
1466164095523205120,tr,False,2021-11-30 21:55:35+00:00,Görev başındayken hastadan covid kapıp vefat sağlıkçıları şehit saymadınız.Ailelerine destek olmadınız.Sahipsiz bıraktınız. Ne adam akıllı kullanabileceğimiz iznimiz oldu ne de hakettiğimiz kadar maaşımız.Hakkımız olandan başkasında gözümüz yok.@drfahrettinkoca #SağlıkçınınOyuYok,,"['maasimiz', 'biraktiniz', 'ailelerine', 'basindayken', 'sehit', 'kapip', 'olandan', 'kadar', 'saymadiniz', 'hastadan', 'saglikcilari', 'vefat', 'oldu', 'akilli', 'hakettigimiz', 'yok', 'gorev', 'olmadiniz', 'adam', 'sahipsiz', 'gozumuz', 'kullanabilecegimiz', 'hakkimiz', 'de', 'ne', 'destek', 'covid', 'iznimiz', 'baskasinda']"
1466164095187566595,en,False,2021-11-30 21:55:34+00:00,@BrewedBlackGirl I literally get the flu shot every damn year. I’ll get the covid booster too. Imma need people to chill.,replied_to,"['shot', 'booster', 'every', 'imma', 'literally', 'I', 'people', 'need', 'damn', 'get', 'year', 'covid', 'flu', 'chill']"
1466164094340378624,en,False,2021-11-30 21:55:34+00:00,@EbonyJHilton_MD Oh my God shut the hell up you’re comparing this to Covid? Truly disgusting and sick not one child in the entire country has died of Covid who didn’t have a comorbidity go to hell!!!,replied_to,"['?', '!', 'go', 'died', 'oh', 'hell', 'one', 'shut', 'country', 'md', 'sick', 'comparing', 'disgusting', 'comorbidity', 'child', 'truly', 'entire', 'covid', 'god']"
1466164093023358985,ca,False,2021-11-30 21:55:34+00:00,"https://t.co/Iw4CWpXVPt Només quan ja és massa tard, te n'adones de com n'és d'important confiar en la ciència.",,[]
1466164092738039809,en,False,2021-11-30 21:55:34+00:00,"@MarshaBlackburn Most Americans believe COVID-19 leaked from Wuhan lab, support 'reparations' for cover-up, poll finds https://t.co/Ie7dxXbzJN via @YahooNews",,"['believe', 'lab', 'cover', 'support', ""'"", ""'reparations"", 'american', 'find', '19', 'covid', 'leaked', 'poll', 'wuhan']"
1466164091983175693,en,False,2021-11-30 21:55:34+00:00,"Update: HCA's COVID-19 vaccine mandate now paused, after CMS mandate was stayed.",replied_to,"[""'s"", 'mandate', 'update', '19', 'covid', 'vaccine', 'cm', 'paused', 'stayed', 'hca']"
1466164090313707524,en,False,2021-11-30 21:55:33+00:00,Exactly!! what we need after covid https://t.co/uWGMGoyr01,quoted,"['exactly', 'need', '!', 'covid']"
1466164089164550147,en,False,2021-11-30 21:55:33+00:00,"The Small Business Administration SBA wants small businesses to be aware of COVID related funds that are still available https://t.co/MpH1FBCV79
.
#smallbusiness #sbaloans #covidrelief #chicagobusiness #newyorkbusiness #florida #miami #atlantabusiness #losangelesbusiness #huston",,"['fund', 'related', 'want', 'still', 'business', 'available', 'small', 'covid', 'aware', 'business', 'administration', 'sba']"
1466164088350908418,pt,False,2021-11-30 21:55:33+00:00,"é só anunciarem uma atração em um lugar que eu perco o pique de ir só de pensar na muvuca, covid oq vc fez comigo????",,"['perco', '?', 'anunciarem', 'ir', 'atracao', 'fez', 'uma', 'um', 'que', 'oq', 'na', 'pensar', 'vc', 'muvuca', 'pique', 'de', 'comigo', 'e', 'lugar', 'covid', 'eu']"
1466164086572564484,en,False,2021-11-30 21:55:32+00:00,@12Xpert Argues supposed anti vaxxers don’t provide evidence and look at things too broadly with no specifics and makes a statement like this below. Talks of bias but this is stereotyping and full of bias. Awful article. Is a vaxxed 10yo at less risk then getting covid unvaxxed?  No. https://t.co/fNuPGqrhEX,replied_to,"['vaxxed', 'talk', '?', 'argues', 'article', 'supposed', 'stereotyping', '10yo', 'bias', 'specific', 'full', 'look', 'thing', 'risk', 'provide', 'evidence', 'broadly', 'statement', 'vaxxers', 'getting', 'covid', 'like', 'awful', 'unvaxxed', 'le', 'anti', 'make']"
1466164085876133891,en,False,2021-11-30 21:55:32+00:00,@DanielMiessler @BretWeinstein What is the average age of mortality for Covid?,replied_to,"['age', '?', 'covid', 'average', 'mortality']"
1466164085519749125,nl,False,2021-11-30 21:55:32+00:00,"Wenen 🇦🇹, 1-12-2021

Woedende betogers tegen de doorgeslagen Oostenrijkse COVID-19 maatregelen staan voor het Ministerie van Gezondheid van Wolfgang Mückstein in Wenen waar zeer illustratief de ramen worden gesloten...

📽️ @RichardSchops

https://t.co/8I1or0AAQn",,"['maatregelen', 'betogers', 'oostenrijkse', '2021', 'tegen', 'van', '19', 'gezondheid', '12', 'staan', 'wolfgang', 'woedende', 'zeer', 'het', 'illustratief', 'doorgeslagen', '1', 'worden', 'ministerie', 'voor', 'de', 'ramen', 'covid', 'wenen', 'muckstein', 'waar', 'gesloten']"
1466164083137331212,es,False,2021-11-30 21:55:32+00:00,"@Baby_Boss_Boy @dlacalle Quién dijo que fuera una buena noticia?
Vivo en Irlanda y hoy salieron datos del paro... 6,9% incluyendo gente recibiendo ayuda Covid.
Por qué no avanzar en su dirección? No, no vaya a ser que seamos ""neoliberales""",replied_to,"['?', 'seamos', 'incluyendo', '%', 'datos', 'vivo', 'recibiendo', 'neoliberales', 'dijo', '6', 'buena', 'paro', 'que', 'del', 'bos', 'noticia', 'por', 'avanzar', 'su', 'vaya', 'ser', 'ayuda', 'gente', 'salieron', 'direccion', 'fuera', 'hoy', '9', 'covid', 'en', 'quien', 'boy', 'una', 'irlanda']"
1466164083078668306,es,False,2021-11-30 21:55:32+00:00,"INFORME COVID-19 | 💉💪

➡️ 2 fallecidos 
➡️ 63 positivos 
➡️ 104 internados, 42 en UTI 
➡️ 63 recuperados 

#1000am 📻🎙 https://t.co/6uY8cerdPi",quoted,"['informe', 'uti', '|', '63', '42', 'internados', 'recuperados', '19', 'covid', '104', 'en', '2', 'positivos', 'fallecidos']"
1466164082726297602,es,False,2021-11-30 21:55:31+00:00,A Williams le hacía pagar yo la cuota covid de todos los socios,,"['la', 'de', 'todos', 'pagar', 'le', 'cuota', 'yo', 'covid', 'socios', 'hacia', 'williams', 'los']"
1466164081870651399,en,False,2021-11-30 21:55:31+00:00,@Tazy_Wak @lincolnmjay @RebelNewsOnline Meh. Less parking tickets are better than Covid.,replied_to,"['parking', 'wak', 'covid', 'better', 'le', 'meh', 'ticket']"
1466164081816215556,en,False,2021-11-30 21:55:31+00:00,"@Shrikantha5 @globeandmail 1. COVID vaccines are not multivalent
2. Typically mutations occur in an immunocompromised person who struggles to clear infection, regardless if they have any immunity and if so if from prior infection or vaccine.
3. This spreads a lot more easily among &amp; hits unvaxxed the most.",replied_to,"['&', 'typically', 'occur', 'infection', 'among', 'multivalent', 'vaccine', 'clear', 'struggle', 'person', 'amp', 'easily', 'hit', '1', 'vaccine', 'spread', 'immunocompromised', 'regardless', 'mutation', 'covid', 'immunity', '3', '2', 'unvaxxed', 'lot', 'prior']"
1466164081673580547,nl,False,2021-11-30 21:55:31+00:00,"@dakota0812 @BartMesuere De vraag is dan vervolgens of je kinderen die geen symptomen hebben maar thuis mama en papa met een tussenpauze van een week zien uitvallen met Covid, gezond een maand thuis in quarantaine moet laten zitten?",replied_to,"['vraag', 'zitten', '?', 'mama', 'van', 'je', 'vervolgens', 'gezond', 'hebben', 'maand', 'quarantaine', 'dan', 'zien', 'kinderen', 'papa', 'symptomen', 'uitvallen', 'week', 'een', 'geen', 'tussenpauze', 'die', 'de', 'maar', 'thuis', 'met', 'covid', 'en', 'moet', 'laten']"
1466164081094795265,en,False,2021-11-30 21:55:31+00:00,"We are shutting down and the farm animals are panicing so we are adding all this stupid garbage covid restriction bullshit back all because one vaxxed person has the ""omicron strain?"" Fucking HORSE SHIT! Seriously!",,"['vaxxed', '?', 'animal', 'restriction', 'adding', '!', 'farm', 'shit', 'omicron', 'garbage', 'person', 'horse', 'back', 'one', 'stupid', 'bullshit', 'strain', 'panicing', 'shutting', 'seriously', 'covid', 'fucking']"
1466164077777068032,fr,False,2021-11-30 21:55:30+00:00,"Un médecin israélien qui a reçu ses trois doses a annoncé qu’il a été testé positif au variant #Omicron quand il est venu à une conférence au ⁦@ExCeLLondon⁩ à #Londres pendant 3 jours. Il y avait plus de 1,300 personnes.  https://t.co/1FozF1iczk",,"['il', 'un', ""qu'il"", '300', 'au', 'medecin', 'est', 'pendant', 'avait', 'recu', 'positif', 'plus', 'variant', 'trois', 'dos', 'annonce', '1', 'personnes', 'quand', 'jours', 'venu', 'de', 'qui', 'ete', 'teste', '3', 'une', 's', 'conference', 'israelien']"
1466164077470928904,es,False,2021-11-30 21:55:30+00:00,@linda42476366 @EsKazen @PabloFuente Por supuesto. Evitar un gasto sanitario enorme en atención a covid y un retraso de atención que ya está costando vidas este año y seguirá costando durante años,replied_to,"['un', 'ano', 'sanitario', 'atencion', 'costando', 'durante', 'enorme', 'que', 'este', 'por', 'retraso', 'supuesto', 'seguira', 'gasto', 'ya', 'evitar', 'vidas', 'esta', 'de', 'ano', 'covid', 'en']"
1466164076854267907,en,False,2021-11-30 21:55:30+00:00,"@XTentaclesBro @QuannieBugatti @fattd0ll_ @ChristyK4445 @chopcheeese @C_will91 @Lj_Foster 780,000 dead Americans in less than 2 years from Covid 19 and you’re still playing like it’s a joke. 

Co worker 25 unvaccinated just got back from a week in the hospital from Covid. Another unvaxxed co worker had a blood transfusion cause of it.

Good luck I guess.",replied_to,"['000', 'year', 'luck', 'blood', '19', 'foster', 'playing', 'dead', 'good', 'still', 'american', 'unvaccinated', '25', 'another', 'got', 'week', 'back', 'transfusion', 'co', '780', 'will91', 'covid', 'like', 'joke', 'worker', '2', 'hospital', 'unvaxxed', 'guess', 'le']"
1466164074891390979,lv,False,2021-11-30 21:55:30+00:00,Pavļuts: Covid-19 sākotnējās vakcinācijas sertifikātam varētu tikt noteikts derīguma termiņš https://t.co/tHIvFvJgjr,,"['sertifikatam', 'noteikts', 'pavluts', 'tikt', 'deriguma', 'termins', '19', 'covid', 'varetu', 'sakotnejas', 'vakcinacijas']"
1466164073641480201,en,False,2021-11-30 21:55:29+00:00,"@erin_goBark Covid inspectors entered someone’s house while they were in quarantine and hit the persons corgi in the face with a crowbar causing it to cry and run away into a corner. Then the corgi runs into a room off camera and is later seen dead, stuffed into a yellow bag with blood",replied_to,"['stuffed', 'hit', 'blood', 'cry', 'away', 'dead', 'seen', 'later', 'gobark', 'quarantine', 'inspector', 'yellow', 'crowbar', 'entered', 'bag', 'corner', 'run', 'room', 'causing', 'house', 'face', 'camera', 'covid', 'run', 'person', 'corgi', 'someone']"
1466164072806813699,en,False,2021-11-30 21:55:29+00:00,"US Officials Say Don’t Wait, Get a Booster Shot: https://t.co/047zbf4Bfk   #COVID-19",,"['booster', 'official', 'shot', 'get', 'wait', 'say', 'u']"
1466164071603093515,en,False,2021-11-30 21:55:29+00:00,@AirCanada @GTmag @BizTraveler_USA @theAPEXassoc and then this at YYZ when I came to check in today: A line of maybe 100 people being served by ONE check in attendant to do document checking. Some people were misisng their flight and i was in line for 90 minutes to check my COVID status. #shambles https://t.co/zju5Ng0ZPq,replied_to,"['checking', 'document', 'line', 'minute', 'misisng', 'status', 'flight', 'people', 'attendant', 'one', '90', 'usa', 'today', 'served', 'maybe', 'came', 'yyz', 'covid', '100', 'check']"
1466164071565336576,de,False,2021-11-30 21:55:29+00:00,"@NiemaMovassat Ich bin für Impfungen, aber gegen eine allgemeine COVID-Impfpflicht. Mit Zwang können wir die Leute nicht überzeugen, da helfen persönliche Kontakte &amp; Gespräche besser, wie viele Beispiele gezeigt haben. Impfpflicht wird zu Repression führen &amp; zu Knast für Zahlungsunfähige.",replied_to,"['impfungen', '&', 'wird', 'beispiele', 'nicht', 'ich', 'gesprache', 'zahlungsunfahige', 'zwang', 'viele', 'konnen', 'wir', 'besser', 'amp', 'wie', 'mit', 'personliche', 'repression', 'allgemeine', 'uberzeugen', 'fur', 'zu', 'helfen', 'die', 'kontakte', 'gegen', 'aber', 'leute', 'impfpflicht', 'gezeigt', 'covid', 'fuhren', 'knast', 'bin', 'haben', 'da', 'eine']"
1466164070780973056,lv,False,2021-11-30 21:55:29+00:00,"Itālija iesaista armiju, lai ar Covid-19 testu programmu saglabātu atvērtas skolas https://t.co/mwOvlAEQRt",,"['programmu', 'armiju', 'saglabatu', 'ar', 'covid', '19', 'skolas', 'iesaista', 'lai', 'atvertas', 'italija', 'testu']"
1466164070600658951,en,False,2021-11-30 21:55:29+00:00,"I hope they got the lube.

https://t.co/zdyZqijcog",,"['hope', 'lube', 'got']"
1466164070520918016,es,False,2021-11-30 21:55:29+00:00,"@alvarosarco No tenemos que estar de acuerdo con todo (es parte de la libertad que aun tenemos), pero creo que la información va más por el otro lado. 
Te dejo un reporte actualizado. Fíjate en los gráficos en USA, Inglaterra y Chile que están al final del reporte. https://t.co/PwqVKiB275",replied_to,"['actualizado', 'tenemos', 'ma', 'con', 'el', 'un', 'final', '(', 'e', 'reporte', 'graficos', ')', 'parte', 'pero', 'que', 'del', 'aun', 'por', 'va', 'estar', 'informacion', 'lado', 'acuerdo', 'creo', 'usa', 'dejo', 'te', 'fijate', 'los', 'al', 'la', 'de', 'inglaterra', 'todo', 'otro', 'estan', 'en', 'libertad', 'chile']"
1466164070495756295,en,False,2021-11-30 21:55:29+00:00,"@CatRtw I already tested positive for COVID and should be good, so I am not the problem with COVID spreading, but if I very unlikely catch COVID again and spread it to some one less fortunate they should be all good because they are vaccinated☺️",replied_to,"['tested', 'problem', 'one', 'already', 'positive', 'covid', 'fortunate', 'vaccinated', 'unlikely', 'spreading', 'le', 'catch', 'spread', 'good']"
1466164068092362755,en,False,2021-11-30 21:55:28+00:00,@MasonLCapwell @wrestlingcards @Topps @PaniniAmerica @Walmart @Target WHAT PRODUCT?- I haven't seen retail wrestling cards since before covid.,replied_to,"['seen', 'since', 'wrestling', '?', 'product', 'card', 'covid', 'retail']"
1466164068021149699,en,False,2021-11-30 21:55:28+00:00,@DerinJames1 They can't see covid.🤷😡💩,replied_to,"['see', 'covid', 'can', 'not']"
1466164067643674628,pt,False,2021-11-30 21:55:28+00:00,"Os Estados Unidos registraram, nesta quarta-feira (1º), o primeiro caso de Covid-19 ligado à variante ômicron, que também foi confirmada em outras 24 nações. 

Fonte: g1",,"['unidos', 'primeiro', '1o', 'caso', 'feira', 'tambem', '19', 'variante', '(', '24', 'o', 'fonte', 'registraram', 'estados', ')', 'omicron', 'outras', 'ligado', 'que', 'confirmada', 'nesta', 'quarta', 'g1', 'de', 'foi', 'covid', 'nacoes']"
1466164066624454664,en,False,2021-11-30 21:55:28+00:00,"@DearAuntCrabby Trump was hoping to infect Biden. That is why he did not want to be tested. In a perfect world Trump would be sent to jail for attempted murder. For some reason when you are president you get away with murder (covid) , fraud, and an attempted coup and still be free to run again.",replied_to,"['free', 'jail', 'away', 'trump', '(', 'fraud', 'would', 'infect', 'still', ')', 'biden', 'reason', 'world', 'hoping', 'coup', 'tested', 'murder', 'attempted', 'get', 'president', 'covid', 'run', 'want', 'perfect', 'sent']"
1466164066402013187,en,False,2021-11-30 21:55:28+00:00,"Federal judge blocks Biden vaccine rule for health workers in 10 states https://t.co/HAr87chM3w via @Yahoo 
health care workers must vaccinate against hepatitis, tuberculosis, etc.  what's the problem with covid?",,"['rule', '?', 'hepatitis', 'care', 'vaccinate', 'federal', 'biden', 'must', 'vaccine', 'health', 'problem', 'worker', 'tuberculosis', 'judge', '10', 'etc', 'state', 'covid', 'block']"
1466164066368380935,en,False,2021-11-30 21:55:28+00:00,"Last chance to register to ASK US Series webinar tomorrow!
Join our special guest - Dr. Aaron Orkin from the UoT to learn more about the CONSERVE Guidelines for reporting modifications due to COVID-19 &amp; other extenuating circumstances
Registration: https://t.co/Le5HfTa8TJ https://t.co/y9bRd739cR",,"['series', '&', 'uot', 'conserve', 'reporting', '19', 'last', 'register', 'dr', '!', 'circumstance', 'guest', 'registration', 'join', 'ask', 'learn', 'orkin', 'guideline', 'u', 'due', 'amp', 'tomorrow', 'special', 'chance', 'extenuating', 'aaron', 'modification', 'covid', 'webinar']"
1466164066251116544,en,False,2021-11-30 21:55:28+00:00,"Ont. is reporting 184 new #COVID19 cases in schools today for total of 1,720 in the last 14 days. This includes  1,545 (+167) in students and 159 (+16) in staff. 763 schools have experienced outbreaks; 13 are closed. Chk your school via @TorontoStar here: https://t.co/qbH1OkGrut https://t.co/cs6GksP53V",,"['includes', 'student', 'reporting', 'last', '(', '159', '184', '13', 'chk', '+167', 'ont', 'closed', ')', 'case', 'new', '720', '14', 'via', 'school', 'outbreak', 'school', '+16', '545', '1', 'today', 'day', 'experienced', '763', 'staff', 'total']"
1466164065546510344,en,False,2021-11-30 21:55:27+00:00,"@TrevohChalobah Violet was due to undergo lumber puncture tomorrow, but has tested positive for COVID 19 aswell as battling cancer :( please like, RT and get this trending to give her the support she needs, keep fighting young girl ❤️🤗 #Violetsdream 🙏

https://t.co/m43dqSzjrz https://t.co/jODVATNB6m",,"['support', 'cancer', 'violet', '19', 'aswell', 'please', '(', 'undergo', 'fighting', 'keep', 'due', 'tomorrow', 'rt', 'battling', 'girl', 'puncture', 'need', 'tested', 'young', 'get', 'positive', 'covid', 'like', 'trending', 'give', 'lumber']"
1466164064867000322,en,False,2021-11-30 21:55:27+00:00,@BarackObama Got my booster Monday. I work in a long term health care facility. We frequently have cases of COVID-19 positive tests. I do everything in my power to protect myself and my husband.,replied_to,"['booster', 'facility', '19', 'term', 'power', 'care', 'monday', 'case', 'work', 'health', 'got', 'protect', 'test', 'husband', 'everything', 'frequently', 'positive', 'covid', 'long']"
1466164064338522123,en,False,2021-11-30 21:55:27+00:00,@WalshFreedom Wonder how many of the Trump children got Covid &amp; we don't know.,replied_to,"['many', 'know', 'wonder', '&', 'child', 'covid', 'trump', 'got', 'amp']"
1466164064263061508,es,False,2021-11-30 21:55:27+00:00,"@springsteen_81 Con todo el respeto pero creo que no estas hablando con verdadero conocimiento de causa, aunque el covid sea cotidiano para ti, para la ciencia es nuevo aun y no es todo tam facil como parece y a los politicos es a quienes menos les interesa todo esto, de cajon",replied_to,"['con', 'el', 'ti', 'cajon', 'como', 'le', 'e', 'interesa', 'verdadero', 'conocimiento', 'nuevo', 'parece', 'pero', 'que', '81', 'aun', 'para', 'causa', 'facil', 'sea', 'aunque', 'tam', 'creo', 'ciencia', 'esto', 'respeto', 'quienes', 'estas', 'cotidiano', 'menos', 'los', 'la', 'de', 'politico', 'todo', 'covid', 'hablando']"
