tweet_id,lang,possibly_sensitive,created_at,text,type,clean_tweet
1465868165607526403,es,False,2021-12-01T02:19:39.000Z,De hecho sus estaba planeado que terminarán juntos pero con el cambio de director este quito a la futura pareja que ya rebajarían el trabajo de Black Widow a “la novia del capitán America” https://t.co/qqYBnw04jK,,"['la', 'america', 'de', 'terminaran', 'el', 'sus', 'futura', 'trabajo', 'black', 'ya', 'con', 'planeado', 'junto', 'rebajarian', 'hecho', 'este', 'que', 'capitan', 'pero', 'estaba', 'cambio', 'quito', 'pareja', 'del', 'widow', 'novia', 'director']"
1465868148754857986,en,False,2021-12-01T02:19:35.000Z,@DB44143189 @loverboymedia I also consider black widow talking about how her mutilated body makes her too self conscious to wear bikinis to be the pinnacle of sexual intimacy and chemistry. Glad to meet a fellow sexual sadist,replied_to,"['sexual', 'glad', 'fellow', 'sadist', 'pinnacle', 'self', 'bikini', 'mutilated', 'talking', 'chemistry', 'black', 'intimacy', 'body', 'consider', 'also', 'make', 'wear', 'widow', 'meet', 'conscious']"
1465867682314702850,en,False,2021-12-01T02:17:44.000Z,"1 - Dune
2 - No Time To Die
3 - Kong vs Godzilla
4 - Shang Chi
5 - A Quiet Place II
6 - Eternals
7 - Black Widow
8 - Free Guy
9 - Jungle Cruise
10 - F9 https://t.co/qvijJSKPoF",quoted,"['v', '8', 'ii', '7', '5', 'dune', 'black', 'jungle', 'shang', '10', 'free', 'godzilla', '4', 'chi', 'time', 'die', 'f9', 'eternals', '6', 'quiet', 'guy', '3', '1', 'place', 'cruise', 'widow', 'kong', '2', '9']"
1465867676417466382,en,False,2021-12-01T02:17:43.000Z,"@Fandango 1 - Dune
2 - No Time To Die
3 - Kong vs Godzilla
4 - Shang Chi
5 - A Quiet Place II
6 - Eternals
7 - Black Widow
8 - Free Guy
9 - Jungle Cruise
10 - F9",replied_to,"['v', '8', 'ii', '7', '5', 'dune', 'black', 'jungle', 'shang', '10', 'free', 'godzilla', '4', 'chi', 'time', 'die', 'f9', 'eternals', '6', 'quiet', 'guy', '3', '1', 'place', 'cruise', 'widow', 'kong', '2', '9']"
1465867629713932288,en,False,2021-12-01T02:17:32.000Z,@EliecerVv Black widow y Shang chi definitivamente ♥,replied_to,"['definitivamente', 'black', 'chi', 'shang', 'widow']"
1465867585334005760,en,False,2021-12-01T02:17:21.000Z,@Fandango Black Widow.,replied_to,"['widow', 'black']"
1465867453662052352,en,False,2021-12-01T02:16:50.000Z,"@Fandango @kirkneverdied Ranking the 6 I've seen:
6. F9
5. Eternals
4. Godzilla Vs. Kong
3. Black Widow
2. Venom 2: Let There Be Carnage
1. Shang-Chi and the Legend of the 10 Rings",replied_to,"['v', 'venom', 'legend', 'let', 'seen', '5', 'black', 'shang', '10', 'ranking', 'godzilla', '4', 'chi', 'f9', 'eternals', '6', 'ring', 'I', '3', 'carnage', '1', 'widow', 'kong', '2']"
1465867149914820614,en,False,2021-12-01T02:15:37.000Z,Kim really agreed to watch Black Widow with me 😧🤯🥵,,"['kim', 'watch', 'really', 'black', 'widow', 'agreed']"
1465867059523248131,en,False,2021-12-01T02:15:16.000Z,"@KennyB2324 @DerenicByrd Infinity War is a good ass movie, it is really like 3 movies in one. 

Tony, Spidey, Strange, Hulk

Guardians and Thor

Vision, Wanda, Cap, Widow and Black Panther.",replied_to,"['like', 'movie', 'panther', 'thor', 'spidey', 'hulk', 'wanda', 'cap', 'really', 'black', 'movie', 'one', 'as', 'infinity', 'tony', 'war', '3', 'strange', 'guardian', 'vision', 'widow', 'good']"
1465866208645816320,en,False,2021-12-01T02:11:53.000Z,"@l2thhour Honey comb milliam, Thanos milliam, and @/btwscarlet black widow montage and @/zenoxfnt sonic montage are the most memorable to me",replied_to,"['milliam', 'honey', 'black', '@', 'comb', 'montage', 'memorable', 'sonic', 'thanos', '/btwscarlet', 'widow', '/zenoxfnt']"
1465865667211636737,en,False,2021-12-01T02:09:44.000Z,"I swear the Black Widow looks just like the girl who used to babysit me, but everybody says I'm crazy. I know she grew up in Russia and not Ohio but it's really eerie. https://t.co/rdPNkRCe1M",quoted,"['babysit', 'I', 'russia', 'really', 'like', 'black', 'ohio', 'say', 'everybody', 'used', 'swear', 'girl', 'grew', 'eerie', 'look', 'widow', 'know', 'crazy']"
1465865545564110849,en,False,2021-12-01T02:09:15.000Z,Black widow. https://t.co/WXuo9XcCsQ,quoted,"['widow', 'black']"
1465865540417769474,en,False,2021-12-01T02:09:13.000Z,"@_The_Red_Widow ""Wow it looks better on you than it did me...""

She says with a soft smile as she turns her head slightly and looks back at the redhead.

""And you're most welcome, thought it would be a bit more suitable than the ripped black dress and tights.""

She said with a soft smirk.",replied_to,"['bit', 'soft', 'smile', 'would', 'back', 'turn', 'suitable', 'wow', 'black', 'head', 'slightly', 'red', 'smirk', 'tights', '@', 'look', 'dress', 'said', 'redhead', 'ripped', 'say', 'widow', 'thought', 'better', 'welcome']"
1465865383747801091,en,False,2021-12-01T02:08:36.000Z,Also saving this planet of the apes black widow,replied_to,"['planet', 'saving', 'black', 'ape', 'also', 'widow']"
1465865082185953282,en,False,2021-12-01T02:07:24.000Z,"1. Dune
2. No Time To Die
3. Venom 2
4. A Quiet Place Part 2
5. F9
6. Godzilla Vs. Kong 
7. Black Widow
8. Eternals
9. Free Guy
10. Shang-Chi
11. Jungle Cruise https://t.co/47Ok1bLwgP",quoted,"['v', '8', 'venom', '7', '5', 'dune', 'black', 'part', 'jungle', 'shang', '10', 'free', 'godzilla', '4', 'chi', 'time', 'die', 'f9', 'eternals', '6', 'quiet', 'guy', '3', '1', '11', 'place', 'cruise', 'widow', 'kong', '2', '9']"
1465865047012298755,en,True,2021-12-01T02:07:16.000Z,Scarlett aka BLACK WIDOW https://t.co/XIArSg5d6j,,"['scarlett', 'widow', 'black', 'aka']"
1465864979463159810,en,False,2021-12-01T02:07:00.000Z,"""Know your worth and stand up for yourself."" Scarlett Johansson speaks out at an @am_cinematheque event honoring her nearly two months after settling her lawsuit against Disney over her ""Black Widow"" pay. https://t.co/d76WV0aesM",,"['stand', 'honoring', 'lawsuit', 'nearly', 'two', 'month', 'black', 'scarlett', 'speaks', 'johansson', 'worth', 'pay', 'disney', 'widow', 'know', 'settling', 'event', 'cinematheque']"
1465864898185945089,en,False,2021-12-01T02:06:40.000Z,I think that this could go either way Harley is unpredictable while black widow is probably more skilled but harley could pull out any weapon so who knows?? https://t.co/XwUfFhaBf0,quoted,"['skilled', 'unpredictable', '?', 'black', 'either', 'could', 'go', 'way', 'weapon', 'think', 'know', 'widow', 'pull', 'harley', 'probably']"
1465864861196460036,pt,False,2021-12-01T02:06:32.000Z,@porraew Qualquer hora ela sobe na bancada cantando black widow,replied_to,"['cantando', 'sobe', 'black', 'na', 'bancada', 'hora', 'ela', 'widow', 'qualquer']"
1465864783337451523,tl,False,2021-12-01T02:06:13.000Z,Parang Hulk at black widow yung tandem ni Gilgamesh at Thena,,"['parang', 'ni', 'gilgamesh', 'black', 'thena', 'yung', 'tandem', 'widow', 'hulk']"
1465864449324199939,en,False,2021-12-01T02:04:53.000Z,"Finally watched Black Widow, pretty ehhhhhhhhhhhhh. Yelena was great though.",,"['pretty', 'great', 'black', 'watched', 'though', 'ehhhhhhhhhhhhh', 'widow', 'yelena', 'finally']"
1465863982296694788,en,False,2021-12-01T02:03:02.000Z,Black Widow and the Sisterly Bond Between Nat and Yelena https://t.co/c1EaUzzpB6,,"['sisterly', 'nat', 'bond', 'black', 'widow', 'yelena']"
1465863651168960512,ja,False,2021-12-01T02:01:43.000Z,@nehan_wacha んならばBlack widow,replied_to,"['widow', 'wacha', 'nnarabablack']"
1465863475121442820,en,False,2021-12-01T02:01:01.000Z,"yes. jujur, i like her death. pas gitu loh untuk menebus kesalahan dia. 

BUT HER MOVIEEEEE. black widow is supposed to be HER movie tapi rasanya it's not hers. i wish the movie could explore more about her rather than her family https://t.co/TnpMJZ2eso",quoted,"['gitu', 'like', 'movie', 'jujur', 'untuk', 'death', 'explore', 'black', 'could', 'dia', 'wish', 'kesalahan', 'pa', 'tapi', 'supposed', 'movieeeee', 'yes', 'loh', 'family', 'menebus', 'rather', 'rasanya', 'widow']"
1465863295638773772,en,False,2021-12-01T02:00:18.000Z,"We can all agreed that Black Widow got that sassy move from Trinity. Trinity is the real deal, the OG🙌🤧 https://t.co/KGbCDCFhrz",replied_to,"['sassy', 'agreed', 'real', 'black', 'move', 'trinity', 'widow', 'deal', 'got', 'og']"
1465863221781229571,en,True,2021-12-01T02:00:01.000Z,BLACK WIDOW SPIDERS !!! https://t.co/vvsEkMaaHX,,"['!', 'widow', 'spider', 'black']"
1465863211844993031,in,False,2021-12-01T01:59:58.000Z,"captain america, makkari, black widow, sangchi https://t.co/vPvGQceVwY",quoted,"['captain', 'sangchi', 'black', 'makkari', 'widow', 'america']"
1465862793928708096,en,False,2021-12-01T01:58:19.000Z,"Widow's Dropfairae (Myoate), a violet and black climbing flower https://t.co/6alrn60zGi",,"['(', ""'s"", 'myoate', 'dropfairae', 'violet', 'black', ')', 'climbing', 'widow', 'flower']"
1465862480429731851,en,False,2021-12-01T01:57:04.000Z,Black Widow &amp; Triana Orpheus Love to Party Sexy https://t.co/5QHVatM3Xy,,"['&', 'love', 'sexy', 'party', 'black', 'amp', 'triana', 'orpheus', 'widow']"
1465862214477389826,en,False,2021-12-01T01:56:00.000Z,"⠀⠀⠀⠀ 
⠀⠀⠀⠀ bloody and battered knuckles ——   she’s been working with the punching bag today, strengthening her punches for the next avengers — or black widow — sized threat that may come her way. 
⠀⠀⠀⠀",,"['punching', 'battered', 'strengthening', 'sized', 'black', 'threat', 'next', 'may', 'come', 'working', 'knuckle', 'avenger', 'widow', 'punch', 'bloody', 'today', 'bag', 'way']"
1465862058549911556,en,False,2021-12-01T01:55:23.000Z,"Dune
Shang-Chi
Godzilla vs Kong
Venom 2
No Time to Die
Free Guy
Jungle Cruise
Black Widow
Quiet Place 2
F9: Fast Saga

Eternals https://t.co/iJFqpHffBE",quoted,"['v', 'venom', 'dune', 'saga', 'black', 'jungle', 'shang', 'free', 'godzilla', 'chi', 'time', 'die', 'f9', 'eternals', 'quiet', 'guy', 'fast', 'place', 'cruise', 'widow', 'kong', '2']"
1465861579161878529,en,False,2021-12-01T01:53:29.000Z,@wesleysnipes Please share and help support black elderly sick woman. Who suffered and stroke and has dementia. https://t.co/bgXisQhjjR,,"['share', 'support', 'elderly', 'dementia', 'sick', 'black', 'help', 'please', 'suffered', 'woman', 'stroke']"
1465861291139076096,en,False,2021-12-01T01:52:20.000Z,"I'm gonna love you, until you hate me
And I'm gonna show you, what's really crazy
You should've known better, than to mess with me harder
I'm gonna love you, I'm gonna love you
Gonna love you, gonna love you
Like a black widow, baby

https://t.co/ykdG8vm9sS",,"['love', 'hate', 'I', 'show', 'really', 'known', 'like', 'black', 'baby', 'harder', 'widow', 'mess', 'going', 'better', 'crazy']"
1465861273430732801,en,False,2021-12-01T01:52:16.000Z,"@TheAmitie What, no Black Widow?",replied_to,"['?', 'widow', 'black']"
1465861064596283395,en,False,2021-12-01T01:51:26.000Z,@_BluRay__ Please share and support black sick elderly woman. https://t.co/bgXisQhjjR,,"['share', 'support', 'elderly', 'bluray', 'sick', 'black', '@', 'please', 'woman']"
1465860623485517834,en,False,2021-12-01T01:49:41.000Z,"i think there’s a whole different cut of black widow with a different version of taskmaster 

i have no way of confirming this, it’s just a thought i have",,"['cut', 'whole', 'version', 'taskmaster', 'black', 'different', 'way', 'confirming', 'think', 'widow', 'thought']"
1465860561397338112,en,False,2021-12-01T01:49:26.000Z,sometimes I wonder if I will ever actually finish that black widow edit I started months ago…,,"['wonder', 'ago', 'finish', 'started', 'ever', 'month', 'black', 'sometimes', 'widow', 'edit', 'actually']"
1465859388569174016,en,False,2021-12-01T01:44:47.000Z,"So glad and greatful for Cinema. 2021 movies my not be the best but boy they where interesting. Godzilla vs Kong, Spider-Man No Way Home, Black widow, f9, spiral, quiet place 2 and more. I’m not saying that they where good. But I love live. This is my last tweet until I see NWH. https://t.co/42NMp6KEh2",,"['love', 'glad', 'v', 'greatful', '2021', 'see', 'way', 'last', 'black', 'movie', 'spiral', 'nwh', 'spider', 'home', 'live', 'man', 'interesting', 'godzilla', 'tweet', 'saying', 'f9', 'cinema', 'quiet', 'best', 'I', 'boy', 'place', 'good', 'widow', 'kong', '2']"
1465859256570331145,en,False,2021-12-01T01:44:15.000Z,Black widow ✅😞💔,replied_to,"['widow', 'black']"
1465858629664325632,th,False,2021-12-01T01:41:46.000Z,"The Wrap รายงานว่ายอดจองตั๋วล่วงหน้าของ Spider-man No Way Home ผ่านทาง Fandango เยอะที่สุดตั้งแต่ Avengers: Endgame และชนะสถิติช่วง post-pandemic ของ Black Widow ไปหลังจากเปิดขายได้แค่2ชั่วโมง

น่าจะเป็นหนึ่งในหนังได้รายได้เยอะที่สุดของปีนี้แน่นอน

https://t.co/CI7EHnHXjw? https://t.co/sdhfRHk4Da",,"['fandango', 'ngtawlwnghnaakh', '`', 'way', 'wrap', 'ey', 'athiisudtangaet', 'naacchaepnhnuengainhnangaidraayaidey', 'dcch', 'black', 'kh', 'n', 'home', 'spider', 'man', 'ng', 'aiphlangcchaakepidkhaayaidaekh2chawomng', 'phaanthaang', 'raayngaanwaay', 'pandemic', 'avenger', 'aelachnasthitichwng', 'post', 'endgame', 'athiisudkh', 'ngpiiniiaenn', 'widow']"
1465858157683609609,en,False,2021-12-01T01:39:53.000Z,just watched the bts for shang chi and now black widow!! this is gonna be so badass,,"['bts', '!', 'black', 'chi', 'badass', 'watched', 'shang', 'widow', 'going']"
1465857381544476676,es,False,2021-12-01T01:36:48.000Z,MESTASDICIENDO que me aguanté más de 2 años de spoilers namás pa ver morir a la black widow y al sr stark 🥺💔 https://t.co/pSwjphfIaV,quoted,"['mestasdiciendo', 'ver', 'black', 'aguante', 'morir', 'stark', 'sr', 'que', 'la', 'pa', 'al', 'spoiler', 'widow', 'ma', 'ano', 'namas', '2', 'de']"
1465857076601704453,en,False,2021-12-01T01:35:36.000Z,@peachyash_ Okay but we know for a fact she'll be in it because of black widow credits scene,replied_to,"['scene', 'fact', 'black', 'okay', 'credit', 'widow', 'know']"
1465856819876843531,en,False,2021-12-01T01:34:34.000Z,@emilysears Or you like a Black widow ninja spy assassin,replied_to,"['assassin', 'like', 'black', 'ninja', 'spy', 'widow']"
1465855714392481792,es,False,2021-12-01T01:30:11.000Z,"Marvel este año me ha dado cada un producto bueno (Shang-Chi - Loki) dos productos malos (Eternals, Wandavision, What if que ni la terminé y Black Widow) 

Ojalá reputen con #Hawkeye y #SpiderManNoWayHome, tengo muchas ganas de que me vuelva a conquistar el MCU.",,"['(', 'loki', 'la', 'ganas', 'marvel', 'de', 'vuelva', 'malos', 'el', 'reputen', 'black', 'producto', ')', 'con', 'shang', 'wandavision', 'dado', 'conquistar', 'ojala', 'un', 'cada', 'este', 'ha', 'chi', 'que', 'mcu', 'termine', 'muchas', 'eternals', 'bueno', 'productos', 'ni', 'do', 'tengo', 'ano', 'widow']"
1465855654678122510,en,False,2021-12-01T01:29:57.000Z,Finally watched Black Widow. Nice to see @Marvel has expanded the “superhero landing” joke beyond Deadpool.,,"['beyond', 'nice', 'superhero', 'black', 'expanded', 'watched', 'deadpool', 'landing', 'see', 'joke', 'widow', 'finally']"
1465855513611186179,en,False,2021-12-01T01:29:23.000Z,"Last week I finally got caught up on Marvel and watched:
-Black Widow (fantastic origin story)
-Shang Chi (easily in my MCU top 5)
-Eternals (different, but good!)
-Hawkeye (breath of fresh air so far)

All brilliant in their own ways. 

Truly cannot wait for Spider-Man.",,"['(', 'fresh', 'caught', 'breath', 'far', 'marvel', 'week', '!', 'last', 'got', '5', 'can', 'top', 'black', 'hawkeye', 'different', 'air', 'watched', ')', 'brilliant', 'shang', 'spider', 'finally', 'man', 'origin', 'not', 'fantastic', 'way', 'chi', 'easily', 'truly', 'mcu', 'eternals', 'wait', 'story', 'widow', 'good']"
